resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,MLT,16.32993161855452,13.333333333333334,0.5029940119760479,31.710915984228727,1.1023498336123143,-0.9418890859406848,23.683876376298695,0.6887214326572988,-0.45033530632721197,18.37122220374573,0.5687404221403387,-0.12500300876164339,17.66489498037411,0.5134233417625201,-0.08174947654421083
electricity,NLD,1133.6004587155035,958.3333333333334,1.5270071608099778,854.5805605284535,1.2380215439968607,0.24613601383260808,1640.0508170730388,2.3885368207284885,-0.44676266180361335,1079.3064334655892,1.5140370659351734,0.04789520402226677,958.1575147424006,1.336407724545929,0.15476611942438645
electricity,NOR,1233.5382712614419,771.6666666666666,0.8166556426974078,1275.9724777672664,1.0264250864142157,-0.03440039721056265,1413.5273946577395,1.2869660712034892,-0.14591288133463176,1135.8902501503226,0.8734201274055876,0.07916091732708253,1113.8714918755877,0.9128858512275976,0.09701099850228434
electricity,POL,636.93275416902,523.3333333333331,0.7459065071689146,575.4052907827638,0.6957727259676451,0.09659962214775486,732.9543702098046,0.8315375195090028,-0.15075628535709407,640.7583755134165,0.7835935345878932,-0.006006319064855825,717.1051876342192,0.8462837269078219,-0.12587268112753436
electricity,PRT,591.819229157012,545.0,1.198507755743177,460.45754111212136,0.9043421155358047,0.2219625209407312,531.2738816178381,0.9394767622344125,0.10230378560935705,390.8784699549472,0.7081963691484228,0.3395306358806305,315.83545875639635,0.5743929256966261,0.4663311984534996
electricity,ROU,248.49547279578354,220.0,0.6155383462403198,211.97157073579703,0.4613721503411469,0.14698015078126703,408.74225419688725,0.899262030562033,-0.644868011469957,281.1500687763022,0.6897657892648222,-0.1314092189009599,243.20335212296206,0.5682603444552002,0.02129664823781563
electricity,SRB,199.10215133610853,135.83333333333334,0.5510988166589826,148.6793654254276,0.4514638440208342,0.2532508341688442,229.62513199424984,0.720718779339665,-0.1533031182903435,175.39049747949508,0.5357104308341017,0.11909290631714631,163.2504016026258,0.5288298674144191,0.18006711375489182
electricity,SVK,157.37428845483836,135.00000000000003,0.7386419149975576,190.49869198417235,0.9502764591961165,-0.21048167305194632,130.9205390292076,0.5791975264051531,0.16809448154056117,191.6633185213765,0.8745747158570469,-0.21788203399170913,168.09105920106546,0.7751761660865494,-0.06809734202104112
electricity,SVN,287.38765921080653,205.83333333333334,1.139719453672942,346.8593142579237,1.7059069757711995,-0.20693879204984622,182.32084698136376,0.7429435062602069,0.3655926371994055,204.3709525775404,0.8357119921081927,0.28886663700604887,179.03132059631415,0.7254902504167243,0.3770389407535767
electricity,SWE,725.5055708492757,645.8333333333334,0.8170488346699801,745.4169649375757,0.8312707109069821,-0.027444853476440878,860.2668113626737,0.9164966879455102,-0.1857480437478194,680.1876643809626,0.689620926522083,0.06246389867863322,661.7085953219064,0.7262584011069694,0.08793450814263037
electricity,TUR,1308.4501009464086,1127.5,0.7811056715314982,912.8049921229747,0.5513046799088172,0.30237691795603194,3911.320056036031,1.9068002538043598,-1.9892772014820843,1173.3946478712362,0.6601696905886293,0.10321788578524016,1057.1972017356297,0.5387671227686819,0.19202329460561496
electricity,USA|alabama,628.277376396498,425.5408333333332,0.6559027397135575,674.0818367355125,0.7008350316610983,-0.07290483799007252,833.860478191399,1.0292498005701,-0.3272171011059295,654.4548630631313,0.8045722948472029,-0.041665493061002756,661.2061251450334,0.7775291184127928,-0.05241116421762504
electricity,USA|arizona,457.44290031653156,347.2433333333335,0.639529573297111,497.64225685968574,0.8493965153401057,-0.08787841392955897,888.0670060792106,1.3767309246791721,-0.9413723668346474,432.6916684207311,0.6251001213041553,0.054107806414032455,330.87922493325976,0.5258899469786031,0.2766764448539806
electricity,USA|arkansas,713.7035560896416,596.4041666666666,1.2635933688187706,612.472396116147,1.1459465598107077,0.14183922597799115,670.3692564788153,1.237466353515374,0.06071750552603872,683.1676153551768,1.2958558652660366,0.04278518787515939,650.7516639575334,1.2327352452068796,0.08820453757722535
electricity,USA|california,1188.5279480166496,887.8316666666669,0.9333036402650502,1615.3721932624287,1.333190836925262,-0.3591369020459918,1038.920395296246,0.8320640154580795,0.12587634390092428,1050.5909775554558,0.9283574526549625,0.11605698519027297,882.0482185813187,0.7965979554912294,0.25786497485967197
electricity,USA|colorado,286.0071452924443,243.79083333333324,1.2301285024453106,295.130937467329,1.341545921431486,-0.0319005742515821,437.21155074098806,1.8844254615994214,-0.5286735242014189,233.47938042969213,0.952688545491226,0.18365892505602321,258.4866715355539,1.0572120146948083,0.0962230287245115
electricity,USA|connecticut,310.58697548620205,228.20416666666665,0.8189719737967871,253.68421471123935,0.704674454191586,0.18321038957247138,514.7855825852577,1.3896153799581963,-0.6574603032834749,236.21419661866992,0.6118232027448711,0.23945878204038262,203.58269985765563,0.5232536262685435,0.34452273943889233
electricity,USA|delaware,108.93667946717181,89.97333333333334,0.6089825554733204,105.39060051312558,0.6204699597936009,0.03255174447569653,142.25230070991876,0.7877419032130686,-0.3058255622045707,136.65166068385454,0.8352234309143942,-0.2544136773053989,134.66040936980835,0.8235536514024608,-0.23613469795899555
electricity,USA|florida,662.3648107978963,557.8366666666667,0.6530323650376598,705.7297579961227,0.6762684766038258,-0.0654698838031389,1078.0147743913958,1.1309936773075513,-0.6275242235359699,617.8126877875228,0.5947913142473515,0.06726221303439306,749.1199403558483,0.675705004888531,-0.13097786619045348
electricity,USA|georgia,805.0223414084028,721.4950000000003,0.9653017067432323,704.5089600083962,0.7882351197016308,0.12485787813560101,1125.6563152463184,1.1459420884744822,-0.3982920191717414,1139.5100285593194,1.3118586260979963,-0.4155011233175512,1018.2151771454693,1.0914916883159458,-0.26482847092675876
