a,b,rho,connected,dist_km
AUT,ROU,0.16923823694682813,False,838.2141138302013
AUT,SRB,0.24346026811979105,False,548.4402347844509
AUT,SVK,0.3227697897601943,False,214.15724195133174
AUT,SVN,0.4258792825049967,False,220.228180611536
AUT,SWE,0.17365364173768552,False,1219.9543152091226
AUT,TUR,-0.2157745270056907,False,1374.2562152832886
AUT,USA|alabama,0.1419707510785457,False,8132.9059356215685
AUT,USA|arizona,0.08339003887488437,False,9575.948682596838
AUT,USA|arkansas,0.1373042886200432,False,8343.724314517334
AUT,USA|california,-0.006617540404179083,False,9704.624713139043
AUT,USA|colorado,0.13706241945322378,False,8652.40399191759
AUT,USA|connecticut,0.16005611491218913,False,6650.208719860761
AUT,USA|delaware,0.0356031413558173,False,6938.066908167136
AUT,USA|florida,-0.013683344997530142,False,8258.645717463867
AUT,USA|georgia,0.040901688570274514,False,7955.842944538859
AUT,USA|idaho,0.09233274820275406,False,8732.703370757547
AUT,USA|illinois,0.11572955893975174,False,7535.526344886856
AUT,USA|indiana,0.08579583085418145,False,7554.8362910818705
AUT,USA|iowa,0.1414934625893554,False,7858.810865247738
AUT,USA|kansas,0.20232839542777364,False,8164.914663856011
AUT,USA|kentucky,0.11071157995880503,False,7701.762922740333
AUT,USA|louisiana,0.04195301321538289,False,8602.459133888507
AUT,USA|maine,-0.008084880016216843,False,6181.614918006753
AUT,USA|maryland,0.03320057429874448,False,7056.251832878683
AUT,USA|massachusetts,0.053465985555986854,False,6462.034542544064
AUT,USA|michigan,0.13457600441832027,False,7243.226261774828
AUT,USA|minnesota,0.05705209906936265,False,7590.710798845857
AUT,USA|mississippi,0.05447538621217986,False,8380.465022688422
AUT,USA|missouri,0.19461438146734655,False,8040.69335762914
AUT,USA|montana,0.10538078352210521,False,8310.013742670697
AUT,USA|nebraska,0.12406920781168504,False,8066.307910938408
AUT,USA|nevada,0.07523743549195809,False,9430.739458832988
AUT,USA|new hampshire,0.07880742439421261,False,6432.6959850750945
AUT,USA|new jersey,0.061105826305255975,False,6784.797463031614
AUT,USA|new mexico,0.009971459517408247,False,9191.021967309634
AUT,USA|new york,0.03339084470997574,False,6757.8150298637065
AUT,USA|north carolina,0.15385781439716367,False,7553.711424306648
AUT,USA|north dakota,0.07000338672198604,False,7731.623311743512
AUT,USA|ohio,0.17065643426332783,False,7369.30915397414
AUT,USA|oklahoma,0.1018978675199057,False,8512.803926655686
AUT,USA|oregon,0.22403534691925972,False,8863.919516565415
AUT,USA|pennsylvania,0.14005514727733598,False,6975.662337312841
AUT,USA|rhode island,0.02172307610260736,False,6515.191685064496
AUT,USA|south carolina,0.09404195698161123,False,7714.734447553235
AUT,USA|south dakota,-0.018549752633936687,False,7923.113233030796
AUT,USA|tennessee,0.21895931933827634,False,7972.442049339311
AUT,USA|texas,0.08564425950964127,False,8955.076360410241
AUT,USA|utah,0.09402260744826568,False,8918.585066447462
AUT,USA|vermont,-0.09734427733925224,False,6437.885562440445
AUT,USA|virginia,0.1935146829888743,False,7138.959190030769
AUT,USA|washington,0.018046664766952315,False,8621.571095342348
AUT,USA|washington dc,0.05084283921477225,False,7087.066669327566
AUT,USA|west virginia,0.1271490085358522,False,7286.669962500056
AUT,USA|wisconsin,0.19493687368977244,False,7467.9755248890515
AUT,USA|wyoming,0.06769111748719248,False,8503.557771101905
BEL,BGR,0.4870284521567736,False,1686.006254084359
BEL,BIH,0.4277298347858176,False,1235.0733559138732
BEL,CHE,0.34937895915570566,False,494.17340440140447
BEL,CYP,-0.18577631729546418,False,2913.387305110294
BEL,CZE,0.33340643145587134,False,763.0012229325938
BEL,DEU,0.5623314085338037,False,357.38944280116834
BEL,DNK,0.45514957203069467,False,675.4749853741139
BEL,ESP,0.5966675163045885,False,1252.1631761052904
BEL,EST,0.253022949346875,False,1610.7846562503544
BEL,FIN,0.5144473275456014,False,1701.1065032058566
BEL,FRA,0.5424422137501073,True,452.5209371307528
BEL,GBR,0.5820649091765789,False,419.11505632453446
BEL,GRC,0.43913061711967216,False,2163.4999010779256
BEL,HRV,0.45486810131230604,False,1016.7899711408683
BEL,HUN,0.3983883424533048,False,1149.2117410950657
