a,b,rho,connected,dist_km
BIH,HUN,0.028638497652582157,False,404.6832585825241
BIH,IND|delhi,0.034520466456280756,False,5461.529267692505
BIH,IND|gujarat,-0.1578689528475199,False,5482.773885281227
BIH,IND|karnataka,-0.2210305310121599,False,6624.238268922814
BIH,IND|kerala,-0.02061098086188737,False,6789.658954413643
BIH,IND|maharashtra,-0.2047589887148981,False,5817.395871822901
BIH,IND|odisha,-0.040259297169742525,False,6731.551619847189
BIH,IND|rajasthan,-0.2539585338115651,False,5473.270287310721
BIH,IND|tamil nadu,-0.24709999125185897,False,6824.1435507538745
BIH,IND|telangana,-0.12130172338378094,False,6359.142265614042
BIH,IND|uttar pradesh,0.27645875251509056,False,5486.699204722569
BIH,IND|west bengal,-0.2821475124551361,False,6771.709875341012
BIH,IRL,0.27327297116029503,False,2025.1057328789807
BIH,ITA,0.22072434607645872,False,547.5852451436832
BIH,LTU,0.03286440081616941,False,1292.545323495265
BIH,LUX,-0.015269573443204322,False,1061.6194640437357
BIH,LVA,0.1959423205902079,False,1496.7407207612894
BIH,MDA,0.04599524347850972,False,925.1731396412079
BIH,MKD,-0.039872568745808176,False,392.1310479159575
BIH,MLT,0.15683019364202985,False,960.3727613284628
BIH,NLD,-0.03718980549966465,False,1276.2770127510878
BIH,NOR,0.3438272901784367,False,1856.8359435946263
BIH,POL,0.02823608316566063,False,892.9023034013377
BIH,PRT,0.3891348088531187,False,2258.222683355446
BIH,ROU,0.16931589537223338,False,619.3771400935021
BIH,SRB,0.5911468812877263,False,246.5029774677806
BIH,SVK,-0.0561703554661301,False,468.0957708111337
BIH,SVN,0.116934942991281,False,333.0330332543993
BIH,SWE,-0.24420057177729235,False,1630.8603049894339
BIH,TUR,-0.014453386988598254,False,1056.8629173399079
BIH,USA|alabama,0.06934942991281018,False,8493.58519178364
BIH,USA|arizona,0.24859154929577462,False,9994.662730450973
BIH,USA|arkansas,0.06512407780013413,False,8723.039827279612
BIH,USA|california,-0.011938296445338697,False,10138.189593011197
BIH,USA|colorado,0.037055667337357476,False,9068.459283689677
BIH,USA|connecticut,-0.08467471495640508,False,7004.973289826124
BIH,USA|delaware,0.26579476861167,False,7292.1394464318655
BIH,USA|florida,0.20140845070422533,False,8579.903023533972
BIH,USA|georgia,0.19154929577464785,False,8311.223843652842
BIH,USA|idaho,0.0976525821596244,False,9167.850270136416
BIH,USA|illinois,0.21834339369550632,False,7924.908604768535
BIH,USA|indiana,0.27337357478202545,False,7936.8621687825835
BIH,USA|iowa,0.1971495640509725,False,8258.550961034452
BIH,USA|kansas,0.2099932930918846,False,8560.864577814333
BIH,USA|kentucky,-0.10965794768611668,False,8075.923782881709
BIH,USA|louisiana,0.0013413816230717637,False,8970.520194503268
BIH,USA|maine,0.15429242119382963,False,6541.849330813962
BIH,USA|maryland,0.1585513078470825,False,7411.651176522178
BIH,USA|massachusetts,-0.02350771294433266,False,6816.566588217151
BIH,USA|michigan,0.06452045606975183,False,7626.420209208148
BIH,USA|minnesota,0.03514419852448021,False,7998.137712984631
BIH,USA|mississippi,0.24627766599597584,False,8748.1600667411
BIH,USA|missouri,0.1503688799463447,False,8431.738737165302
BIH,USA|montana,0.11552649228705565,False,8742.161219556017
BIH,USA|nebraska,-0.023440643863179074,False,8470.110171895634
BIH,USA|nevada,-0.08782696177062373,False,9860.432993803746
BIH,USA|new hampshire,0.02997987927565392,False,6790.949560644742
BIH,USA|new jersey,0.0669684775318578,False,7139.423456840042
BIH,USA|new mexico,0.10315224681421863,False,9601.489739897237
BIH,USA|new york,0.15026827632461434,False,7117.06861275583
BIH,USA|north carolina,0.08762575452716297,False,7904.648936345004
BIH,USA|north dakota,0.08262910798122064,False,8150.186263667101
BIH,USA|ohio,0.25704225352112675,False,7743.00166402954
BIH,USA|oklahoma,0.221495640509725,False,8905.266631170025
BIH,USA|oregon,0.1436955063715627,False,9303.89076958556
BIH,USA|pennsylvania,0.014218645204560697,False,7336.157513496818
BIH,USA|rhode island,0.27783366867873904,False,6867.858928307353
BIH,USA|south carolina,0.1318242790073776,False,8062.214046901238
BIH,USA|south dakota,0.04470154258886653,False,8334.291090405359
BIH,USA|tennessee,0.22515090543259556,False,8342.313592083745
BIH,USA|texas,0.27724913858401046,False,9339.05402342874
BIH,USA|utah,0.09533869885982561,False,9346.018090686894
BIH,USA|vermont,0.07193158953722333,False,6805.172718847081
BIH,USA|virginia,0.16599597585513076,False,7493.982901601812
BIH,USA|washington,0.21730382293762573,False,9061.855295169875
BIH,USA|washington dc,-0.011653350548284687,False,7441.790376937399
BIH,USA|west virginia,0.11616364855801475,False,7649.94597917375
BIH,USA|wisconsin,0.05177733065057008,False,7861.543801178
BIH,USA|wyoming,0.239403085177733,False,8922.400214392552
CHE,CYP,0.010743657043132794,False,2502.9411770550137
CHE,CZE,0.09383530005538643,False,605.335308766886
CHE,DEU,-0.12099133527690499,False,401.10872720376176
CHE,DNK,-0.24805778358790223,False,985.6560596786843
CHE,ESP,-0.033406122709357756,False,1076.5429919005903
CHE,EST,-0.2071033872160111,False,1774.5588762448915
CHE,FIN,0.0857654782485795,False,1911.1664233344454
CHE,FRA,0.062437884075043054,True,404.83966741148106
CHE,GBR,-0.09979842943908071,False,874.327079195356
