site_id,assign_km,g3p_basin
3652,987.9346803876109,Colorado River (Pacific Ocean)
3653,986.4575810468023,Columbia River
3656,788.5204641565379,St.Lawrence
3658,672.9897683822762,Colorado River (Pacific Ocean)
3709,828.3377072476242,Mississippi River
3710,834.968812244173,Mississippi River
3712,525.1846808444716,Neva
3719,598.1576385945825,Loire
3722,535.3764484682239,Colorado River (Pacific Ocean)
3723,698.824736248897,Brazos River
3724,514.6964705653614,Loire
3725,514.6964705653614,Loire
3726,514.6964705653614,Loire
3727,514.6964705653614,Loire
3728,514.6964705653614,Loire
3729,514.6964705653614,Loire
3730,514.6964705653614,Loire
3731,514.6964705653614,Loire
3732,766.8186819245674,Loire
3733,514.6964705653614,Loire
3734,514.6964705653614,Loire
3735,514.6964705653614,Loire
3736,766.8186819245674,Loire
3737,766.8186819245674,Loire
3738,514.6964705653614,Loire
3739,1366.220670276876,Mississippi River
3740,730.6776189293446,Mississippi River
3741,762.8733239022544,Mississippi River
3743,545.6934912930759,Danube
3744,545.3923406183587,Danube
3745,694.0240709118161,Colorado River (Pacific Ocean)
3747,608.3330926193366,St.Lawrence
3748,608.3012861152608,St.Lawrence
3749,607.668247985529,St.Lawrence
3750,509.8029886789302,St.Lawrence
3751,606.5982237114266,Loire
3752,602.4210668724334,Loire
3753,915.7973219050181,Elbe River
3755,948.7600907020113,Rhine
3762,659.3796359000892,Mississippi River
3763,767.0644743377056,St.Lawrence
3764,764.0074704402125,St.Lawrence
3766,789.2541069317522,Loire
3769,744.0034194355786,Rhine
3772,1046.5776751934823,Mississippi River
3777,632.880318926678,Colorado River (Pacific Ocean)
3778,672.9014043354814,St.Lawrence
3781,806.1159995246957,St.Lawrence
3784,672.5749715313465,St.Lawrence
3787,891.4816490483098,Mississippi River
3788,890.5336232772967,Mississippi River
3791,583.8448389078521,St.Lawrence
3792,559.5047472479681,St.Lawrence
3793,563.280626089925,St.Lawrence
3794,625.3863206924448,St.Lawrence
3795,525.3809521573309,St.Lawrence
3796,802.6463750932818,St.Lawrence
3797,802.6463750932818,St.Lawrence
3798,802.6463750932818,St.Lawrence
3799,802.6463750932818,St.Lawrence
3800,802.6463750932818,St.Lawrence
3801,802.6463750932818,St.Lawrence
3802,547.7720515225054,Rhine
3803,728.866099279602,Neva
3804,728.866099279602,Neva
3805,728.866099279602,Neva
3806,728.866099279602,Neva
3807,732.6585725255915,Neva
3808,728.866099279602,Neva
3809,728.866099279602,Neva
3810,733.761179105763,Neva
3811,733.4072786074585,Neva
3812,728.866099279602,Neva
3813,734.423131893405,Neva
3814,728.866099279602,Neva
3815,728.866099279602,Neva
3816,728.866099279602,Neva
3817,728.2460983893498,Neva
3818,728.866099279602,Neva
3819,728.866099279602,Neva
3820,728.866099279602,Neva
3821,728.866099279602,Neva
3822,740.3017814965352,Neva
3823,728.866099279602,Neva
3824,512.1389480373233,Loire
3825,736.2584733065746,Rhine
3826,728.866099279602,Neva
3827,728.866099279602,Neva
3828,728.866099279602,Neva
3829,728.866099279602,Neva
3830,728.866099279602,Neva
3845,507.8234207554929,Loire
3846,507.8234207554929,Loire
3849,644.2878764426745,Loire
3850,644.2878764426745,Loire
3856,992.1071588468754,Columbia River
3857,992.1071588468754,Columbia River
3858,544.8489905753771,Rhine
3863,790.155897910594,Mississippi River
3864,992.1071588468754,Columbia River
3865,987.9346803876109,Colorado River (Pacific Ocean)
3866,987.9346803876109,Colorado River (Pacific Ocean)
3867,992.1071588468754,Columbia River
3869,981.7037828080424,Colorado River (Pacific Ocean)
3870,981.7037828080424,Colorado River (Pacific Ocean)
3871,712.1292916690959,Oder River
3908,535.3944086154866,Colorado River (Pacific Ocean)
3928,769.0278621575654,Mississippi River
3929,655.497689415717,Mississippi River
3930,629.8986364140877,Colorado River (Pacific Ocean)
3934,711.4534500557791,Colorado River (Pacific Ocean)
3935,549.5334063321186,St.Lawrence
3946,874.1812127113375,Loire
3953,1345.232376536862,Mississippi River
3954,1345.232376536862,Mississippi River
3955,1345.232376536862,Mississippi River
3956,1345.232376536862,Mississippi River
3957,1345.232376536862,Mississippi River
3958,1345.232376536862,Mississippi River
3959,1345.232376536862,Mississippi River
3960,1345.232376536862,Mississippi River
3961,1345.232376536862,Mississippi River
3966,657.2732511321852,St.Lawrence
3967,712.1155121144889,St.Lawrence
3971,609.8637164483015,Mississippi River
3972,609.8637164483015,Mississippi River
3975,694.0240709118161,Colorado River (Pacific Ocean)
3980,956.0160355798448,Columbia River
3982,676.9324011044588,Loire
3987,530.2243321644509,Rhine
3992,550.5717311681237,Rhine
3999,522.5649546510466,Mississippi River
4001,1345.232376536862,Mississippi River
4003,507.8234207554929,Loire
4005,593.3636662213252,St.Lawrence
4007,956.3048589178428,Columbia River
4013,507.8234207554929,Loire
4016,744.0034194355786,Rhine
4017,507.8234207554929,Loire
4018,744.0034194355786,Rhine
4020,570.291337946771,Loire
4022,683.5870099140495,Colorado River (Pacific Ocean)
4072,839.1384493654077,St.Lawrence
4074,676.5973434228765,Danube
4075,548.8282639133836,Rhine
4115,528.7162423334512,Bravo
4117,621.7822106677315,Danube
4118,1169.4893749314758,St.Lawrence
4126,1116.671824014939,Dniepr
4129,728.866099279602,Neva
4133,512.2875167156623,St.Lawrence
4137,548.3708969043197,Rhine
4138,550.5717311681237,Rhine
4139,548.0666651975544,Rhine
4140,548.1426975612593,Rhine
4141,744.0034194355786,Rhine
4143,507.8234207554929,Loire
4148,806.1159995246957,St.Lawrence
4149,526.5856776841207,Danube
4150,530.9762749940686,Danube
4153,530.2243321644509,Rhine
4156,716.3299193321778,Mississippi River
4157,509.4628195383321,Loire
4160,955.5770446331959,Columbia River
4162,623.7362407577135,St.Lawrence
4164,894.3790042355308,Mississippi River
4165,864.7573153019156,St.Lawrence
4166,640.7728952836437,Mississippi River
4167,766.776942876747,St.Lawrence
4168,544.0323678301951,Mississippi River
4174,987.9346803876109,Colorado River (Pacific Ocean)
4175,987.9346803876109,Colorado River (Pacific Ocean)
4176,987.9346803876109,Colorado River (Pacific Ocean)
4177,987.9346803876109,Colorado River (Pacific Ocean)
4178,987.9346803876109,Colorado River (Pacific Ocean)
4181,823.5140026578547,Loire
4182,840.3360691507681,Loire
4183,844.6619309407482,Loire
4198,641.7440802585443,Krishna
4199,921.2815570839845,Nelson River
4200,962.2675142517286,Albany River
4203,616.4804874538278,Danube
4208,694.0521971485771,Colorado River (Pacific Ocean)
4209,588.8586846905296,Rhine
4211,508.57696257224217,Elbe River
4225,638.5704572996486,Godavari
4231,629.7667984770601,Colorado River (Pacific Ocean)
4233,806.8950768832136,St.Lawrence
4234,799.791567614301,St.Lawrence
4235,799.791567614301,St.Lawrence
4236,1020.3526173514657,St.Lawrence
4237,1020.3526173514657,St.Lawrence
4238,1020.3526173514657,St.Lawrence
4240,1002.5375507464684,Loire
4241,883.753583262139,Mississippi River
4242,888.4522310383727,Mississippi River
4243,530.2243321644509,Rhine
4244,556.3983182610906,Rhine
4245,1020.7750283481491,Mississippi River
4246,803.8029026258207,St.Lawrence
4248,803.8372430643448,Danube
4254,1639.2801768468103,Mississippi River
4255,1643.7675512950964,Grisalva
4256,1643.7675512950964,Grisalva
4257,531.9355943358377,Colorado River (Pacific Ocean)
4262,1209.5435385759292,Mississippi River
4267,653.9041171785891,St.Lawrence
4285,806.1159995246957,St.Lawrence
4286,806.1159995246957,St.Lawrence
4287,806.1159995246957,St.Lawrence
4288,806.1159995246957,St.Lawrence
4289,799.791567614301,St.Lawrence
4290,799.791567614301,St.Lawrence
4291,799.791567614301,St.Lawrence
4292,799.791567614301,St.Lawrence
4293,799.791567614301,St.Lawrence
4294,799.791567614301,St.Lawrence
4295,799.791567614301,St.Lawrence
4296,799.791567614301,St.Lawrence
4297,807.3900585754047,St.Lawrence
4298,832.7300376474018,St.Lawrence
4299,806.1159995246957,St.Lawrence
4300,806.1159995246957,St.Lawrence
4301,806.1159995246957,St.Lawrence
4302,802.6463750932818,St.Lawrence
4303,806.1159995246957,St.Lawrence
4305,518.7028858877949,St.Lawrence
4306,526.5118956868171,Loire
4307,750.5482883300524,St.Lawrence
4309,671.4009531987037,Colorado River (Pacific Ocean)
4311,874.1812127113375,Loire
4312,597.1042448149235,St.Lawrence
4313,587.7737609839926,St.Lawrence
4323,668.7610341398096,Colorado River (Pacific Ocean)
4324,672.9897683822762,Colorado River (Pacific Ocean)
4327,534.5276916003643,Colorado River (Pacific Ocean)
4332,694.0240709118161,Colorado River (Pacific Ocean)
4334,874.1812127113375,Loire
4336,881.3876623705063,Mississippi River
4338,554.4175275457455,St.Lawrence
4340,593.3636662213252,St.Lawrence
4341,860.8815095113442,Mississippi River
4351,504.86289804920074,Loire
4360,769.0278621575654,Mississippi River
4361,805.78654523979,Rhine
4372,507.8234207554929,Loire
4376,628.1286350747786,Mississippi River
4382,778.7413436444692,Mississippi River
4418,1057.011460121691,Danube
4428,518.9816917619187,Loire
4430,500.45566226830664,Neva
4437,521.9659503640635,Neva
4438,523.8034748477103,Neva
4439,552.8883434248223,Rhine
4444,537.23619317424,Krishna
4471,607.2776936215868,Loire
4472,798.1196512578643,Loire
4476,785.446473752535,Neva
4477,692.3922533200304,Oder River
4478,814.6123597295572,Neva
4479,737.7625988820303,Neva
4505,765.0969678021188,Mississippi River
4506,766.7386929809946,St.Lawrence
4507,766.694984576466,St.Lawrence
4509,894.0172695756003,Mississippi River
4513,584.5399739838587,St.Lawrence
4514,738.7333760133253,St.Lawrence
4515,669.4949498522623,Colorado River (Pacific Ocean)
4516,669.1731705589659,Colorado River (Pacific Ocean)
4517,855.1427087309356,Mississippi River
4518,512.394154044266,St.Lawrence
4519,757.9920132037914,St.Lawrence
4525,659.543385856367,Mississippi River
4526,510.29736191158327,St.Lawrence
4527,508.6017485761964,St.Lawrence
4528,590.3352627628718,St.Lawrence
4554,567.6804339603625,Danube
4565,1240.9200939494115,Loire
4570,548.3419722145421,Danube
4581,1318.7692931803742,Danube
4587,1005.5367543753443,Tigris & Euphrates
4630,959.9575516959092,Danube
4631,988.904326124434,Danube
4632,1012.5989280406795,Danube
4633,1120.05869291038,Neva
4634,983.281978059864,Elbe River
4635,1079.9659851190202,Elbe River
4636,1104.5382300815793,Neva
4637,551.1469787990246,Danube
4639,843.7149114128005,Neva
4642,942.3296962991018,Danube
4643,839.9758204900445,Danube
4644,757.658279189806,Rhine
4645,587.4581658523565,Rhine
4648,1257.259894942804,Loire
4654,1248.6333697183843,Loire
4674,723.2951724499944,Elbe River
4675,550.8400269866507,Danube
4682,746.740099475249,Rhine
4687,1317.371069891142,Danube
4704,1147.763321714648,Neva
4706,1633.4091942251466,Grisalva
4708,1152.5358625851968,Elbe River
4709,881.1707770457845,Elbe River
4726,885.1060140950344,Elbe River
4731,723.1237626580539,Elbe River
4732,882.7737390239625,Elbe River
4753,565.0234335772483,Rhine
4754,728.8837097490673,Columbia River
4755,763.4409946172065,St.Lawrence
4756,1630.3108512821698,Grisalva
4757,861.2464776209458,Colorado River (Pacific Ocean)
4759,551.1253360522804,Danube
4762,513.413038228419,Loire
4764,641.449725045644,Rhine
4765,502.27735030866154,Mississippi River
4768,523.7147810928708,Neva
4773,1040.421873454784,Danube
4777,730.6156119728637,St.Lawrence
4778,527.6312725566758,Loire
4779,917.7523909788416,Columbia River
4780,1007.1267223236563,St.Lawrence
4782,1011.8691228838986,St.Lawrence
4783,555.8544098281893,Mississippi River
4786,911.470125844625,St.Lawrence
4787,1076.5172580249618,Loire
4799,654.1352707357861,Rhine
4801,888.8273765280329,Nelson River
4820,950.1064767053191,Colorado River (Pacific Ocean)
4823,525.628414188529,Loire
4824,819.1665943087651,Mississippi River
4827,892.5664694915761,Mississippi River
4828,641.6382929076221,Brazos River
4829,698.0801091794525,St.Lawrence
4830,641.6382929076221,Brazos River
4833,739.9819807622337,St.Lawrence
4834,500.7017961035445,Mississippi River
4836,829.0522970424729,St.Lawrence
4837,925.6530687615538,St.Lawrence
4839,640.4284676732063,Mississippi River
4840,546.7620875705736,Bravo
4841,880.8103350447329,St.Lawrence
4842,867.6992870136453,St.Lawrence
4843,641.6382929076221,Brazos River
4844,892.5664694915761,Mississippi River
4845,529.3055154457194,Bravo
4847,500.7017961035445,Mississippi River
4848,774.9801819608786,Colorado River (Pacific Ocean)
4849,605.6346186964618,Mississippi River
4850,703.3094385524062,Mississippi River
4851,802.9145156898535,St.Lawrence
4852,846.4685685966678,St.Lawrence
4853,604.1128606804278,Mississippi River
4855,827.3696011250662,St.Lawrence
4857,881.5781938588418,St.Lawrence
4858,529.927434770818,St.Lawrence
4860,743.7529102490436,Mississippi River
4861,827.3696011250662,St.Lawrence
4863,721.3690201784128,Mississippi River
4865,830.0400557830874,St.Lawrence
4866,661.3151559219422,St.Lawrence
4867,806.6386341989539,St.Lawrence
4868,544.407173237171,Bravo
4869,726.766166802885,Columbia River
4870,872.5194497227574,St.Lawrence
4873,563.0251812537895,Mississippi River
4874,713.3522207964571,St.Lawrence
4876,749.2975116136719,Mississippi River
4877,936.668752184185,St.Lawrence
4878,869.9920175633214,St.Lawrence
4879,519.8431852350695,Mississippi River
4880,602.887038938944,Brazos River
4882,506.84558345483674,St.Lawrence
4885,534.9478864543267,Bravo
4886,580.0749922034568,Mississippi River
4887,864.9527921344111,St.Lawrence
4888,584.2901027695707,Mississippi River
4889,809.4638961285531,St.Lawrence
4890,870.6032662682267,St.Lawrence
4891,795.3446082738647,St.Lawrence
4892,1507.8261475482136,Mississippi River
4893,728.8474788221699,Mississippi River
4894,553.7639664056475,St.Lawrence
4895,794.5277322834986,St.Lawrence
4896,829.8767667448622,St.Lawrence
4897,797.2379961405278,Mississippi River
4898,1143.1057189532864,St.Lawrence
4899,914.271552419192,Mississippi River
4900,758.5793032134742,Mississippi River
4901,947.8974765622228,St.Lawrence
4904,612.466374332598,Brazos River
4907,679.0212048916899,Mississippi River
4908,882.6637513001414,Mississippi River
4909,819.1665943087651,Mississippi River
4910,899.9625042817664,St.Lawrence
4911,721.1623421177296,Colorado River (Pacific Ocean)
4914,731.0133255306438,Columbia River
4916,546.2994274030497,Mississippi River
4917,717.4529821019131,St.Lawrence
4918,889.046869711044,St.Lawrence
4920,601.3597368158588,Mississippi River
4925,580.1769136013596,Mississippi River
4926,547.3866751982438,Mississippi River
4928,543.0850296052979,Brazos River
4930,683.7680041425817,Mississippi River
4931,703.3094385524062,Mississippi River
4932,722.2312083347834,Columbia River
4933,627.2748676552915,Mississippi River
4934,598.1655251929036,Mississippi River
4936,775.1212639970516,Mississippi River
4937,964.7920738411502,St.Lawrence
4938,771.7749899252642,St.Lawrence
4939,827.6330271539721,Columbia River
4940,655.9610881878505,Mississippi River
4941,589.7185090980113,Mississippi River
4944,832.3980430191056,Mississippi River
4946,759.3507327133565,Mississippi River
4949,731.748742720713,St.Lawrence
4952,1080.4806307630079,St.Lawrence
4953,890.1569109404146,St.Lawrence
4954,826.4669774995483,Mississippi River
4955,523.5186296767934,Mississippi River
4957,984.7411705283373,Columbia River
4958,528.3700861503133,Mississippi River
4959,577.6220186378682,Mississippi River
4960,558.4025886957276,Mississippi River
4961,1006.3616868054385,Mississippi River
4963,956.540170382069,Mississippi River
4964,749.2975116136719,Mississippi River
4965,825.0918967324908,Mississippi River
4968,518.2741571789273,Mississippi River
4970,835.0471081605284,St.Lawrence
4976,785.3071162930551,Mississippi River
4977,576.3815038858763,St.Lawrence
4978,1075.618855707055,St.Lawrence
4979,547.6492047843117,Colorado River (Pacific Ocean)
4980,947.3969921936571,Mississippi River
4981,771.8541756976676,Mississippi River
4983,601.4347081796872,Mississippi River
4984,864.6895658002443,Mississippi River
4985,789.8517225311256,Colorado River (Pacific Ocean)
4986,980.0057778221695,St.Lawrence
4989,568.8213736807626,Mississippi River
4990,769.1030545129395,Nelson River
4992,785.698086967596,Nelson River
4994,609.7619156781938,Mississippi River
4995,771.8005827392053,Mississippi River
4996,760.8807493248452,Mississippi River
4997,958.8061874593886,Mississippi River
4998,1031.2167485282293,Mississippi River
5000,1377.7778414638713,Mississippi River
5001,910.0212114291242,Albany River
5004,781.4519022437947,St.Lawrence
5006,1011.1951251506891,St.Lawrence
5007,970.8820661215016,St.Lawrence
5008,799.9668274515329,St.Lawrence
5009,834.0252469670992,St.Lawrence
5010,996.689425174582,St.Lawrence
5011,980.3591493488766,St.Lawrence
5012,568.6276185735653,St.Lawrence
5014,889.046869711044,St.Lawrence
5015,796.3182215040748,St.Lawrence
5019,774.4662507716743,Mississippi River
5020,977.3113932853948,Mississippi River
5021,976.7869429972499,Mississippi River
5022,976.3465122087985,Mississippi River
5023,803.1643601236723,St.Lawrence
5024,767.8398689501978,St.Lawrence
5026,649.5481951460677,Mississippi River
5028,658.5338731411326,Mississippi River
5029,785.3105676315737,Mississippi River
5031,594.911380630742,St.Lawrence
5033,785.2309445853323,Mississippi River
5034,577.6596543747013,Mississippi River
5035,830.1756793372738,Mississippi River
5038,964.4526998437344,St.Lawrence
5039,965.5448602956707,St.Lawrence
5040,745.5986746531781,Mississippi River
5043,769.5809217369249,St.Lawrence
5045,718.3307177802698,Columbia River
5046,809.5256211232589,Mississippi River
5047,766.6196925326094,St.Lawrence
5050,529.1836996629587,Mississippi River
5051,803.2458490807214,St.Lawrence
5053,771.8630689164339,Mississippi River
5055,650.3701189626859,Mississippi River
5056,979.5942893012061,Mississippi River
5057,879.2644612169412,Mississippi River
5059,719.3714443606233,Columbia River
5061,544.6787507373358,Mississippi River
5065,906.5605723609109,Mississippi River
5066,979.8551790043458,St.Lawrence
5067,965.4260492644645,St.Lawrence
5068,842.8323717437726,Mississippi River
5069,874.4911920250607,St.Lawrence
5070,875.1550086609399,Mississippi River
5071,869.9592338297841,St.Lawrence
5072,831.733021369318,St.Lawrence
5073,513.2194405618017,Bravo
5074,798.0155915010233,St.Lawrence
5076,791.8077963815048,Mississippi River
5078,761.471752723158,Mississippi River
5079,720.2756905837274,St.Lawrence
5080,964.4374969930007,St.Lawrence
5083,810.6717715745611,St.Lawrence
5084,685.8224553079423,Mississippi River
5085,541.8204223054186,Bravo
5086,517.1487955073846,Brazos River
5088,760.942206034282,Mississippi River
5089,649.7059711513137,Mississippi River
5091,831.2128630688621,St.Lawrence
5093,526.1115745257916,Mississippi River
5094,756.4228078223504,St.Lawrence
5095,582.7767758308436,Mississippi River
5097,889.0638368335752,Nelson River
5098,889.0638368335752,Nelson River
5099,523.1422147367496,Mississippi River
5101,935.010134786355,Mississippi River
5103,803.5838561952231,St.Lawrence
5104,872.4608096568478,Mississippi River
5105,684.6568898098137,Mississippi River
5106,722.2312083347834,Columbia River
5107,828.0766725111279,St.Lawrence
5108,568.8213736807626,Mississippi River
5109,876.2356918212972,Mississippi River
5110,979.8551790043458,St.Lawrence
5111,801.816499052197,St.Lawrence
5112,803.1604549391775,St.Lawrence
5114,516.9290117528839,Colorado River (Pacific Ocean)
5115,523.1580200373324,Brazos River
5116,826.1475184446379,Mississippi River
5118,804.1933760476179,St.Lawrence
5119,523.7019634591426,Mississippi River
5120,752.057139344812,Mississippi River
5122,753.5734980891282,Mississippi River
5123,530.1416062652175,Brazos River
5124,504.62267656010073,Mississippi River
5125,582.3767236099274,Mississippi River
5126,680.0371421207604,Nelson River
5127,516.4475056784399,Colorado River (Pacific Ocean)
5129,768.5808029655217,St.Lawrence
5132,815.0480032565027,St.Lawrence
5133,639.1843965834233,Colorado River (Pacific Ocean)
5134,543.5044230218828,St.Lawrence
5135,799.7866395158967,Colorado River (Pacific Ocean)
5136,889.0638368335752,Nelson River
5137,669.3224678949579,St.Lawrence
5138,771.8974097099318,Mississippi River
5139,702.1835335295782,Mississippi River
5142,984.2922212421885,Columbia River
5143,1072.2189158623503,Mississippi River
5144,985.9210144511541,Colorado River (Pacific Ocean)
5145,986.4137887433106,Colorado River (Pacific Ocean)
5147,803.6168849208766,St.Lawrence
5148,829.9475361682418,St.Lawrence
5149,828.6976834968821,St.Lawrence
5150,801.3210252891515,St.Lawrence
5151,776.6212749820921,Mississippi River
5152,654.2276210555317,Mississippi River
5153,829.4062888147627,Mississippi River
5157,857.4266707938569,Mississippi River
5159,872.4608096568478,Mississippi River
5160,989.7542475437484,Colorado River (Pacific Ocean)
5161,804.342233437867,St.Lawrence
5164,600.9337018961388,Mississippi River
5165,516.9290117528839,Colorado River (Pacific Ocean)
5166,987.3492028988323,Colorado River (Pacific Ocean)
5167,624.3478818637253,Mississippi River
5169,797.4247338146347,St.Lawrence
5170,766.643166123285,Mississippi River
5171,657.0817287419269,Mississippi River
5172,516.9290117528839,Colorado River (Pacific Ocean)
5173,804.8125905700679,St.Lawrence
5174,827.8959014728684,St.Lawrence
5175,828.1094112754195,St.Lawrence
5177,637.3416642169667,St.Lawrence
5181,606.6746911815789,St.Lawrence
5182,989.8124604266283,Colorado River (Pacific Ocean)
5183,534.9051629941409,Mississippi River
5184,801.6385618730769,St.Lawrence
5185,802.7266797423611,St.Lawrence
5186,987.8924112245168,Colorado River (Pacific Ocean)
5187,721.0982779562299,Columbia River
5190,614.1384507062853,Columbia River
5191,683.2474169507666,Colorado River (Pacific Ocean)
5192,647.5977932004698,Mississippi River
5193,802.6636878722386,St.Lawrence
5194,656.9943605016721,Mississippi River
5196,828.0766725111279,St.Lawrence
5197,610.1028907685597,Mississippi River
5198,657.04979089614,Mississippi River
5199,630.6803282991748,Colorado River (Pacific Ocean)
5201,631.9031430768683,Mississippi River
5202,855.3120471792679,Mississippi River
5203,950.1079383441657,Colorado River (Pacific Ocean)
5205,624.8311852939188,Mississippi River
5207,684.0063852132499,Mississippi River
5209,654.3489911641317,Mississippi River
5211,790.155897910594,Mississippi River
5212,628.0797579417392,Mississippi River
5214,988.5073019677411,Columbia River
5215,766.643166123285,Mississippi River
5217,516.6372986936661,Colorado River (Pacific Ocean)
5219,811.2198766755394,St.Lawrence
5223,811.1163598289867,St.Lawrence
5224,811.1111937917766,St.Lawrence
5226,1149.9303131290503,Mississippi River
5230,986.8872407119084,Colorado River (Pacific Ocean)
5231,771.8974097099318,Mississippi River
5233,873.0076402953582,Columbia River
5235,830.1284199902601,St.Lawrence
5236,557.5011946888167,St.Lawrence
5239,640.118102987731,Colorado River (Pacific Ocean)
5240,765.8402849472144,Mississippi River
5244,829.8915636739334,St.Lawrence
5245,650.9112984585531,Mississippi River
5249,829.8125187044502,St.Lawrence
5250,875.2497423181344,Mississippi River
5251,659.6251426221269,Mississippi River
5252,648.9716770018501,Mississippi River
5253,648.8588181707944,Mississippi River
5254,651.7376108081531,Mississippi River
5256,962.2493497551416,Columbia River
5258,651.6232024089078,Mississippi River
5259,516.9401295434257,Colorado River (Pacific Ocean)
5260,989.3690777261336,Colorado River (Pacific Ocean)
5261,800.4802593270374,St.Lawrence
5262,659.1201306235624,Mississippi River
5263,694.9317784254024,Colorado River (Pacific Ocean)
5264,651.8280853036943,Mississippi River
5265,655.0155633428834,Mississippi River
5266,658.2680981965606,Mississippi River
5267,830.007921152943,St.Lawrence
5271,694.7066151048998,Colorado River (Pacific Ocean)
5272,802.2596618190211,St.Lawrence
5274,802.2596618190211,St.Lawrence
5275,830.622116421176,St.Lawrence
5278,652.6948713123319,Mississippi River
5279,855.1275779734988,Mississippi River
5280,931.8077692351412,Mississippi River
5281,611.5609487776582,St.Lawrence
5284,677.451101139831,Mississippi River
5285,705.6897195537717,Colorado River (Pacific Ocean)
5286,803.8997924767749,St.Lawrence
5287,763.5600622383537,Mississippi River
5288,979.8551790043458,St.Lawrence
5290,771.8974097099318,Mississippi River
5292,842.3463700387738,Columbia River
5293,587.8575220709944,St.Lawrence
5294,857.4266707938569,Mississippi River
5301,840.6368242566713,St.Lawrence
5302,624.3478818637253,Mississippi River
5303,655.4741339269239,Mississippi River
5305,578.8312800081808,Mississippi River
5307,761.1596039198558,Mississippi River
5308,654.5087012592742,St.Lawrence
5309,696.0146787979045,Colorado River (Pacific Ocean)
5310,504.4810207241279,Colorado River (Pacific Ocean)
5311,1359.6651871148688,Mississippi River
5312,971.3530033849034,Colorado River (Pacific Ocean)
5315,854.9552085466748,Mississippi River
5316,803.3105912914476,St.Lawrence
5319,557.4914093603829,St.Lawrence
5320,1099.1603304697944,Mississippi River
5321,720.3334676703776,Columbia River
5322,557.4914093603829,St.Lawrence
5323,745.2145076308128,St.Lawrence
5324,855.1275779734988,Mississippi River
5325,822.4762222643453,Albany River
5327,656.05209696157,Colorado River (Pacific Ocean)
5328,675.546040077038,Colorado River (Pacific Ocean)
5329,987.8431882715477,Columbia River
5331,1239.551600198405,Mississippi River
5332,671.5354346977507,Colorado River (Pacific Ocean)
5333,729.2388967890323,Colorado River (Pacific Ocean)
5334,652.4632790032953,Mississippi River
5335,841.5239232550748,Columbia River
5336,607.1811385172904,St.Lawrence
5339,676.3641254939541,Colorado River (Pacific Ocean)
5341,804.9329532940467,St.Lawrence
5342,803.0970041690255,St.Lawrence
5344,988.0895440074206,Colorado River (Pacific Ocean)
5345,989.4043410719805,Colorado River (Pacific Ocean)
5346,990.7089176276495,Columbia River
5347,767.7880324957846,Mississippi River
5350,608.9790599081479,St.Lawrence
5351,802.2596618190211,St.Lawrence
5352,674.0359834928064,St.Lawrence
5355,1646.8253389964118,Grisalva
5356,671.7785788034267,Colorado River (Pacific Ocean)
5357,674.751079530926,Colorado River (Pacific Ocean)
5358,1626.0988603310943,Grisalva
5359,506.92595602489826,St.Lawrence
5360,655.6586016581196,Mississippi River
5361,630.515680088171,Mississippi River
5362,632.9626747946694,Colorado River (Pacific Ocean)
5364,801.3731818085216,St.Lawrence
5366,675.4235034325827,Colorado River (Pacific Ocean)
5368,843.2045021873924,Columbia River
5369,988.1735436782387,Colorado River (Pacific Ocean)
5370,801.3731818085216,St.Lawrence
5371,842.4153875273091,Columbia River
5374,902.7850159956583,Mississippi River
5375,535.0291127484832,Mississippi River
5376,802.7427147128897,St.Lawrence
5378,723.0528495872379,Columbia River
5379,771.5231446522615,Mississippi River
5380,584.5991443321606,St.Lawrence
5381,829.7191460823619,St.Lawrence
5382,1352.22516860331,Mississippi River
5383,657.7345456899657,Mississippi River
5385,875.0944526272779,Mississippi River
5386,971.5202989363077,Colorado River (Pacific Ocean)
5387,801.4201074893118,St.Lawrence
5388,987.5421440992341,Colorado River (Pacific Ocean)
5389,1080.9462470731903,Mississippi River
5392,873.6741431520776,Mississippi River
5393,576.86706100922,Mississippi River
5395,504.51588545933,Colorado River (Pacific Ocean)
5397,1167.5747150126692,St.Lawrence
5399,988.1306259744458,Colorado River (Pacific Ocean)
5401,988.6303914765615,Colorado River (Pacific Ocean)
5402,988.259121284458,Colorado River (Pacific Ocean)
5403,987.9796949489222,Colorado River (Pacific Ocean)
5404,987.9969377444737,Colorado River (Pacific Ocean)
5405,987.9995310209838,Colorado River (Pacific Ocean)
5406,988.7449846528222,Colorado River (Pacific Ocean)
5409,912.9308607679524,Mississippi River
5410,643.2707536113279,Mississippi River
5411,776.8608106585565,Mississippi River
5412,504.92132094226906,Brazos River
5413,841.5315943066685,Columbia River
5415,856.5674323815228,Mississippi River
5418,675.1154576096677,Colorado River (Pacific Ocean)
5419,1169.2554535791076,St.Lawrence
5420,988.315099365157,Columbia River
5421,655.4503455653188,Mississippi River
5422,771.4422426564793,Mississippi River
5423,879.0603634836447,Mississippi River
5426,671.10656110827,Colorado River (Pacific Ocean)
5427,504.368249893107,Colorado River (Pacific Ocean)
5428,649.2736035303323,Colorado River (Pacific Ocean)
5429,554.4049536783343,St.Lawrence
5430,693.7111131336306,Colorado River (Pacific Ocean)
5431,1655.246947765981,Grisalva
5432,776.5119001062865,Mississippi River
5437,574.8112447514095,Mississippi River
5438,554.0343483527876,St.Lawrence
5442,802.7320546156432,St.Lawrence
5443,875.2949679815621,Mississippi River
5445,508.1518425232752,Bravo
