site_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,site_attention_received
3575,0.33109197,0.02144524,-0.013747856,-0.24849758,0.17292593,0.0389292,0.028162897,0.004516095,0.07142857
3576,0.13495949,0.2736189,0.59481543,-0.16370738,1.0380926,-0.5077301,-0.15142201,0.3167589,0.12499999
3577,0.20137861,-0.06021316,0.2623765,0.12569313,0.12262437,-0.06758216,0.038033396,-0.20721336,0.07142856
3578,-0.05434113,-0.19426753,0.23621896,0.22868887,0.31050003,0.042648558,-0.44901538,-0.17765732,0.06666668
3579,0.54530394,-0.4629911,0.0035049766,0.11522151,-0.42053825,0.04778152,-0.15562458,-0.08506103,0.071428575
3582,0.2753375,0.2690535,0.46535563,0.13810843,0.3865049,-0.5584793,0.5170491,-0.43843678,0.12499999
3583,0.34896457,-0.16706465,0.413665,0.26937625,-0.043451563,-0.051009208,-0.019025713,0.11314353,0.1
3585,0.6953523,0.19891869,0.30144793,-0.4744504,0.7038454,-0.7121068,0.10114618,0.64712167,0.099999994
3586,0.46829233,0.05104136,0.22273707,-0.16468629,0.10942069,-0.087608725,0.24434175,0.1314027,0.055555552
3587,0.26335636,-0.18747257,0.30483896,0.26778245,-0.13443504,0.1294764,0.032469794,-0.17377646,0.07692308
3588,0.58764875,0.030195171,-0.2312736,-0.45553195,-0.14685084,0.14596759,0.302885,0.020235565,0.055555552
3589,-0.44247645,0.28495967,0.24985744,-0.14422187,0.476799,0.9556629,-0.28967053,0.10465038,0.076923065
3591,0.49955997,0.26498902,0.06151537,-0.38763005,0.4777795,-0.57966495,0.39388794,-0.17112714,0.125
3592,0.4008321,-0.65453273,0.14601009,0.25729352,0.14538044,-0.40115553,-0.7451826,-0.19396518,0.090909086
3593,0.80883473,-0.17837203,-0.33755666,-0.39747387,-0.1735671,-0.3189974,0.21452017,-0.24657385,0.083333336
3617,0.3703892,-0.011047812,0.26605532,-0.114533864,0.28105873,-0.12090744,-0.008544236,0.16300225,0.049999997
3619,0.82910156,-0.052873436,0.33375898,-0.26852804,0.15125456,-0.36790517,0.20072441,0.45878986,0.076923065
3620,0.25443915,0.38607234,0.14212936,-0.1649878,0.28427553,-0.24262205,0.6240246,-0.32429686,0.06666668
3621,0.69113696,-0.045108393,0.4546516,0.11381762,-0.12090902,-0.3108804,0.40933448,0.270218,0.058823537
3626,0.9980061,-0.18217807,-0.3266713,-0.68922395,0.27850962,-0.8026427,-0.0024265721,0.05493907,0.125
3627,-0.040582195,-0.40698335,0.39469087,0.14517367,0.32892355,0.51743513,-0.8789992,0.17669949,0.06666667
3628,-0.06950678,-0.10225132,-0.097105265,0.0054370835,0.008380756,0.50190675,-0.2260354,-0.3817512,0.07142858
3629,0.13386592,0.047580317,0.16345835,0.09830455,-0.12884735,0.35044843,0.21126322,-0.067309305,0.06666666
3630,0.3444166,0.2858774,0.57374156,-0.04407134,0.24256253,0.054028317,0.3200791,0.5997344,0.09090908
3631,0.15957037,0.0030556456,0.38990158,0.043093912,0.46474028,-0.21238816,-0.07857531,-0.05559427,0.099999994
3632,0.56756127,-0.14846551,0.2513793,0.11962445,-0.14012821,-0.27490962,0.22177489,0.06449447,0.04545455
3633,0.33052137,0.012317008,0.33469558,0.28228563,-0.316701,0.07575281,0.5380297,-0.31757987,0.083333336
3634,0.2878174,0.010660221,0.20300907,0.13262069,0.027769431,-0.13744533,0.271742,-0.29883978,0.043478273
3635,0.6758311,-0.1814863,0.015838265,-0.0229465,-0.24745919,-0.30120197,0.32405192,-0.24762075,0.07692308
3636,0.41062233,-0.167274,0.069482654,-0.104546376,-0.13973151,0.27970964,-0.10463651,0.24921454,0.071428575
3637,0.40428412,-0.19153495,0.14889967,0.3920332,-0.46654546,-0.13284482,0.40031356,-0.55206925,0.083333336
3638,0.53269213,-0.22185795,-0.020354107,0.022739999,-0.2794158,-0.092084214,0.18570693,-0.2615043,0.09090909
3639,0.37036034,-0.09942569,0.046652734,-0.042820133,-0.26292104,0.36455148,0.095924675,0.13722552,0.099999994
3640,0.56515956,-0.2942953,0.22641154,0.18400446,-0.29103124,-0.13555577,0.14575012,-0.16103715,0.07692307
3641,0.7859132,-0.21618989,-0.23561402,-0.11993163,-0.62020534,-0.081293315,0.50380087,-0.3045438,0.07692309
3642,0.8149147,-0.31218383,-0.22736095,-0.28934884,-0.41810787,-0.03242132,0.19848867,-0.15211624,0.08333333
3643,0.47912344,0.061926465,0.22387727,-0.19365364,-0.10889499,0.33828092,0.16061102,0.64350504,0.08333334
3644,0.2380729,-0.10209879,0.342593,0.18395421,0.12633517,-0.026091464,-0.06848109,-0.0066872425,0.076923065
3645,0.50334656,-0.114820674,-0.0945261,-0.10412774,-0.212768,-0.021551304,0.24566843,-0.2460546,0.058823522
3646,0.29633167,-0.026055828,0.052634455,0.04536751,-0.17179297,0.14661565,0.24590664,-0.1947122,0.06666667
3647,0.08207593,0.03420626,0.32413548,0.29230788,0.074982926,-0.04075642,0.21675791,-0.49485645,0.09090909
3648,0.75880516,-0.32100642,0.0008963123,0.012453407,-0.5635334,0.002900347,0.24006383,0.05318279,0.08333334
3649,0.9593067,-0.40061146,0.035581373,0.0064681843,-0.5315065,-0.35824707,0.31743604,-0.115697965,0.083333336
3650,0.7174947,-0.19679447,-0.335598,-0.5140041,-0.1330192,0.022716992,0.007998891,0.082249135,0.08333332
3651,0.50649035,-0.08856535,-0.17416833,-0.16260645,-0.098878786,-0.18208602,0.16640116,-0.18415499,0.06666666
3652,0.44987032,-0.17196156,0.40957475,0.15711485,0.0076357126,-0.12909484,-0.009195209,0.1885358,0.052631587
3653,0.446126,-0.058570918,0.4856807,0.18967038,-0.009578615,-0.11391622,0.18754126,0.28416222,0.055555552
3654,0.7164651,-0.14861797,0.114464745,-0.2628836,0.06682238,-0.26451316,0.06445892,0.26724175,0.1
3656,0.27820945,0.21270481,0.031244546,-0.50986284,0.603169,-0.028775707,-0.08649135,0.31834918,0.09090908
3658,-0.19164985,-0.104888484,-0.19134308,-0.39370996,0.5564676,0.49023643,-0.6839547,-0.4896916,0.16666667
3659,-0.45715207,-0.0024205605,-0.016496778,0.051673763,0.38460192,0.64074045,-0.5571092,-0.4177318,0.052631576
3709,0.13610098,-0.3635527,0.27010483,0.16874573,0.27870426,-0.012605719,-0.648035,0.08441491,0.071428575
3710,0.03404674,-0.30066407,0.032633252,-0.058895282,0.5170733,-0.06251332,-0.792102,-0.032888096,0.07142857
3711,-0.18510309,0.112173244,0.4244371,0.0006170273,0.835408,0.07158113,-0.40543133,-0.024678651,0.0625
3712,1.0882183,-0.4253366,0.34353226,0.039983425,-0.19935133,-0.77041596,0.29008365,-0.091513485,0.09090909
3713,-0.06254229,0.2602916,0.17566508,-0.23495492,0.25849992,0.66807467,0.009330891,0.16859649,0.04999999
3714,0.43631133,-0.10322189,0.41802782,0.17263404,0.033620343,-0.18707612,0.049265906,0.2776154,0.06666667
3715,0.36551806,-0.10655823,0.2091878,0.21343914,0.09708568,-0.62270296,0.24424534,-0.55593055,0.083333336
3717,0.5868072,-0.16274501,0.31372786,0.00847248,0.19064835,-0.47854322,0.00038439035,0.20882897,0.06666666
3718,0.75545245,-0.23811942,0.10581085,-0.17477852,0.20543055,-0.7081872,0.0559953,-0.17116448,0.052631587
3719,1.0404145,-0.029646259,0.35431027,-0.22977051,-0.077931866,-0.49401486,0.56268364,0.38320878,0.09090908
3721,0.44640192,-0.17532498,0.5553255,0.36865798,0.106642365,-0.52695984,0.13027142,-0.2064615,0.07692309
3722,0.03724803,0.28132987,0.8359955,0.101310894,0.70003927,-0.02770099,-0.062004082,0.62896734,0.052631572
3723,-0.08939415,-0.06888828,-0.0028208047,-0.22577238,0.2587068,0.72453654,-0.58892274,0.28320023,0.062499996
3724,0.10296791,-0.19834927,0.22243547,0.26666215,-0.071153805,0.20905495,-0.17492568,-0.08636786,0.05
3725,0.023827963,-0.017081957,0.32675833,0.15538447,0.3303058,-0.0059441626,-0.2264428,0.10434109,0.076923095
3726,0.140134,-0.19089586,0.1006224,0.15398115,-0.25129753,0.49807197,-0.14709812,0.027160894,0.06666668
3727,0.5512863,-0.21267453,0.31615984,0.087261274,0.1354996,-0.46367073,-0.013369545,0.09743218,0.08333334
3728,0.0062344596,-0.014778446,0.27629098,0.038124375,0.19110942,0.46532005,-0.2658049,0.21957514,0.06666666
3729,0.014906935,-0.021113303,0.22569385,0.08150213,-0.13372083,0.70156056,-0.003808841,-0.007387493,0.06666668
3730,-0.07070595,-0.14290623,0.29945865,0.3478238,-0.023016572,0.3588907,-0.21626699,-0.06701191,0.090909086
3731,-0.028752238,0.04410244,0.27511743,0.08949736,0.22986801,0.3297211,-0.17215937,0.15682843,0.058823545
3732,0.26991296,0.13958552,0.21247023,-0.031472065,0.042881593,0.10839993,0.29623544,0.10008049,0.071428575
3733,-0.11224502,0.211744,0.28136387,-0.01755178,0.43327332,0.26107013,-0.03653281,-0.030582625,0.045454547
3734,0.39116895,-0.2961601,0.009093866,0.007457696,-0.01575908,-0.09538096,-0.21582954,-0.18690856,0.06666668
3735,-0.21182495,0.10313809,0.0013505071,0.25262952,0.00039158762,0.301053,0.10695346,-0.6079479,0.06666668
3736,0.2992175,0.34230715,0.043551564,-0.36470723,0.40603948,-0.14436689,0.33826643,0.053524595,0.099999994
3737,0.42816293,-0.09576474,0.077138856,0.06951761,-0.2812873,0.053184256,0.2579816,-0.059430275,0.06666667
3738,0.16660395,-0.07841876,0.39462495,0.049806137,0.33554155,0.04022571,-0.2522717,0.16252851,0.07692309
3739,-0.365293,0.2026184,0.41235262,0.25460568,0.28222823,0.58749896,-0.12532601,-0.13291195,0.058823526
3740,0.083195694,0.10960403,0.15130503,-0.11307403,0.50014573,-0.1798003,-0.021506011,-0.34385306,0.071428575
3741,0.2941184,-0.06512357,0.4716109,0.16034392,0.5261525,-0.59964746,-0.061914317,-0.10794683,0.071428575
3742,-0.21064484,0.043269023,0.6086911,0.59539336,-0.074958995,0.49319813,0.10750502,-0.1022166,0.05263158
3743,0.5365449,0.065070234,0.13910586,-0.22073829,-0.027304903,-0.021443516,0.3729596,0.10522722,0.06666667
3744,0.7686621,-0.029089797,0.20456278,-0.22084779,0.12426022,-0.5635844,0.34097612,0.08021446,0.05882353
3745,-0.322362,-0.1424646,0.32384545,0.4470969,0.09171362,0.5820983,-0.37287134,-0.39628273,0.052631587
3746,-0.23919857,-0.3880242,0.4193182,0.36783332,0.40855554,0.27543938,-0.89573,-0.10633217,0.06666666
3747,0.117052235,-0.12936534,0.3034086,0.14825542,0.09172629,0.22083364,-0.25617403,0.2657294,0.1
3748,0.11157309,-0.13604285,0.4711367,0.2772936,0.23851036,0.0009625554,-0.28482872,0.17134076,0.06666666
3749,-0.22633797,-0.33084697,0.40243518,0.4347384,0.0515201,0.61798286,-0.6035571,-0.10616349,0.052631587
3750,0.3536727,-0.3825281,0.32020003,0.16035855,-0.105798945,0.21041125,-0.3738336,0.29653624,0.11111113
3751,0.37429422,-0.36823523,0.112689115,0.34176856,-0.27473694,-0.23776129,0.019190744,-0.56042475,0.07692308
3752,0.37412754,-0.26330343,-0.2956773,0.23105082,-0.8681028,0.37139893,0.41810572,-0.72401947,0.125
3753,1.1416862,-0.36096492,-0.2511543,-0.38231754,-0.4189763,-0.44814163,0.353539,-0.24355946,0.08333334
3754,0.56688625,-0.11088559,-0.3551789,-0.13526228,-0.2316689,-0.28126508,0.25636673,-0.44632325,0.066666655
3755,0.63148713,-0.03622139,-0.25706226,-0.31241974,-0.34981358,0.13797554,0.46991336,-0.28503728,0.058823526
3756,0.76304644,-0.2715688,-0.21077998,-0.42185557,-0.053459108,-0.23378527,-0.031058416,-0.06755078,0.05263158
3757,0.8568044,-0.21014173,0.26485673,-0.19476172,0.21692,-0.6927491,0.091524884,0.1636997,0.040000007
3758,0.373797,-0.15303755,0.23253629,0.05673515,0.18420418,-0.24931526,-0.1268194,0.10162185,0.071428575
3761,0.25794736,-0.08028631,0.26564282,0.1639004,-0.01302129,-0.0103883,0.15481313,-0.26805803,0.1
3762,0.060690396,-0.10359985,0.17227732,0.09630642,0.011824712,0.3689773,-0.10921312,-0.262304,0.05
3763,0.39973277,0.10496305,0.11877598,-0.20830148,-0.0073936284,0.17098626,0.28368783,0.1572474,0.0625
3764,0.20574662,0.018709838,0.44704366,-0.046171494,0.27800667,0.23588777,-0.17849907,0.571873,0.06250001
3766,0.84068435,-0.1747076,-0.30037624,-0.34124586,-0.32203126,-0.22514212,0.31032258,-0.1513794,0.05882353
3767,0.33942673,0.2903137,0.2672686,-0.27538827,0.48221785,-0.20295793,0.23222218,0.31592116,0.06666666
3768,0.93538177,0.26180324,0.24690287,-0.29703057,-0.25137556,-0.25388998,0.9374193,0.34522733,0.047619052
3769,-0.041893948,0.13701944,0.41178465,0.030183978,0.23597404,0.5210897,-0.055199116,0.23923868,0.076923065
3770,0.18484733,0.043175012,0.5805181,0.39261508,0.016029507,-0.04925126,0.3102674,-0.03381515,0.06666667
3771,0.35099867,0.03726499,-0.0057329983,-0.21826386,0.055515535,0.10988855,0.09581125,0.13978639,0.06666667
3772,0.03217291,0.047256637,-0.2610954,-0.2966392,0.28131527,0.267162,-0.2520266,-0.1524882,0.111111104
3773,0.5123056,-0.066448525,0.17203738,-0.26505193,0.31158346,-0.24205911,-0.017911784,0.07596581,0.083333336
3774,-0.023463763,-0.054421626,-0.20372067,-0.2435677,-0.053149864,0.8532038,-0.290717,0.011134725,0.1
3775,-0.011881217,0.025284013,0.019809306,0.17623512,-0.02230002,0.1421164,0.11512551,-0.48110446,0.05882353
3776,-0.20358634,0.16734418,0.18709269,-0.03580024,0.43625778,0.43340677,-0.2513752,0.06412354,0.058823522
3777,-0.23140395,-0.18453662,0.40367067,0.056330882,0.51896507,0.49079454,-0.8482761,0.14818962,0.062499996
3778,0.04374075,-0.23427898,-0.109182164,-0.0749475,0.36578476,0.023586646,-0.5863767,-0.27910075,0.0909091
3779,0.6417703,-0.15653196,0.41032565,-0.03128556,0.3089748,-0.6218971,0.049532533,0.05834928,0.052631587
3780,-0.12565304,0.05497143,0.090623826,-0.14703494,0.08210247,0.9172135,-0.22258529,0.16976283,0.09999999
3781,0.553054,0.013538438,-0.09066039,-0.313229,0.23362264,-0.5218696,0.21984841,-0.22257848,0.052631572
3782,0.77089703,-0.193245,0.005661264,-0.06272229,-0.2441199,-0.39747137,0.33949804,-0.24799691,0.09090909
3783,0.20231247,-0.36080432,0.43493152,0.041260593,0.7661312,-0.39704964,-0.8783055,0.21706006,0.07692309
3784,-0.57265365,0.59800136,0.2795552,0.06876686,0.49554515,0.6667825,0.22180228,-0.20897298,0.07142857
3785,0.18424231,0.20489126,0.16262355,-0.22154772,0.19372354,0.2642603,0.20616435,0.061795987,0.041666668
3786,0.21356514,0.030897394,0.49538773,-0.14396763,0.3515356,0.37021455,-0.20670885,0.5812553,0.049999993
3787,0.22400579,0.07076596,0.015555933,-0.26401418,0.26313195,0.1287539,-0.032066636,0.12006644,0.05882352
3788,-0.040095095,0.033070784,0.44534367,-0.08626077,0.641059,0.2877437,-0.50768006,0.52082974,0.06250001
3790,0.97789884,-0.086945966,0.3993408,-0.42123175,0.5816418,-0.99076974,0.13335273,0.22292803,0.083333336
3791,0.25815555,-0.46137577,0.4524014,0.67488474,-0.39946312,0.060294244,-0.18498766,-0.08414386,0.09090909
3792,0.0675981,0.001839973,0.22095251,-0.08627307,0.26155943,0.34590444,-0.23079933,0.28764954,0.066666655
3793,0.5108564,0.30514488,0.39521813,-0.3344572,0.45818788,-0.30143872,0.40299684,0.39410886,0.1
3794,0.08559591,0.0674272,0.3444364,0.19597176,-0.2285781,0.6023263,0.23920386,0.09361805,0.05263158
3795,0.3668563,0.025111247,0.26491582,-0.055291973,0.08312711,0.018274471,0.18198033,0.11576059,0.066666655
3796,0.67771333,0.01066221,0.062114354,-0.39167693,0.059147686,-0.09414789,0.22254555,0.28899366,0.05
3797,0.54391414,0.11000624,-0.06520234,-0.35003573,0.08888511,-0.17390996,0.3291158,-0.01012573,0.05
3798,0.37309608,0.105215415,0.27290404,-0.2265423,0.31826502,-0.055704504,0.056708306,0.36456892,0.055555556
3799,0.5440499,-0.027501088,0.22554319,-0.13360322,0.19800653,-0.32774472,0.10838409,0.21220942,0.058823522
3800,0.20163661,0.21952775,0.14153256,-0.34163395,0.47322536,0.061286744,0.08725202,0.09371798,0.05
3801,0.65643626,-0.0015245229,-0.05119817,-0.5285051,0.4754631,-0.4993173,-0.025179155,0.17305328,0.083333336
3802,0.44587854,-0.115701884,0.052114658,0.015264124,0.15525573,-0.531892,0.065387845,-0.33179858,0.1
3803,0.94861317,-0.14702894,-0.18110467,-0.40474343,-0.11752458,-0.48653215,0.39050782,-0.23318018,0.06666668
3804,1.5003476,-0.6915965,-0.16835971,-0.20797324,-0.6720222,-0.7955431,0.1694185,0.058540266,0.10000001
3805,0.75748336,-0.20722836,-0.34096426,-0.1774213,-0.1841548,-0.6341394,0.32744038,-0.702359,0.058823526
3806,1.2218813,-0.5225606,0.28126353,-0.0030779913,-0.094185784,-1.1123352,0.1811875,-0.22205533,0.07692307
3807,0.9509834,-0.4661079,-0.2644112,-0.16609645,-0.5109765,-0.3305292,0.1696669,-0.34479383,0.07142856
3808,0.4728926,-0.18311661,0.20207468,0.07661639,0.010401502,-0.22207022,0.06848422,-0.17834117,0.055555563
3809,0.9482883,-0.4388953,-0.3199941,-0.38227335,-0.3466888,-0.23064885,-0.02643472,-0.03263944,0.06666667
3810,0.2688546,-0.37919074,0.07498074,0.1236904,0.080027305,-0.15781075,-0.4373721,-0.14954619,0.0909091
3811,0.13512671,0.025489248,0.3084663,0.14397207,0.30941123,-0.19887552,0.09093343,-0.39886335,0.1
3812,0.9620539,-0.39220327,-0.22293748,-0.17746207,-0.52551866,-0.29762992,0.29099268,-0.30845132,0.058823522
3813,1.0726062,-0.41996264,-0.1058705,-0.12195145,-0.046493515,-1.1797556,0.13760965,-0.4195723,0.07142856
3814,0.86294764,-0.58584267,-0.016905665,-0.0043386444,-0.1775689,-0.5731907,-0.17018706,-0.32384282,0.041666668
3815,0.81900215,-0.48751906,0.077589504,0.22398895,-0.3427983,-0.60578835,0.10192588,-0.3664647,0.062499996
3816,0.65527654,-0.20226179,-0.12188439,-0.04615488,-0.24901552,-0.36729234,0.3633054,-0.6436536,0.05882353
3817,0.7184035,-0.44138148,-0.012046576,0.24326211,-0.6374091,-0.24042478,0.27692252,-0.4604256,0.07692307
3818,0.6837779,0.14941856,0.11004801,-0.2715854,-0.22745351,0.049479045,0.6792808,0.087314785,0.111111104
3819,0.8228528,-0.27170378,0.059980422,-0.15927109,-0.14704476,-0.2704205,0.06825642,0.18310966,0.05882353
3820,0.64858913,-0.2999363,-0.0025232434,-0.018133812,0.0094386935,-0.54271346,0.015214071,-0.40659526,0.04545455
3821,0.79967064,-0.5840013,-0.11526196,0.1021631,-0.51303506,-0.32471085,-0.08743772,-0.2391422,0.06666667
3822,0.79670405,-0.30375862,-0.31673175,-0.054597862,-0.44731194,-0.48016173,0.39374745,-0.71746916,0.11111111
3823,0.8753838,-0.4240462,-0.42804927,-0.13394663,-0.47759628,-0.5416277,0.25062507,-0.72559154,0.1
3824,0.41921857,-0.5434304,0.26098767,0.2944059,-0.24049269,0.04939293,-0.42126483,0.04338616,0.055555556
3825,0.9091496,-0.39006832,0.04458207,-0.0032722428,-0.3085761,-0.53524774,0.09136565,0.055924185,0.0625
3826,1.20934,-0.005013909,-0.031021133,-0.5040055,-0.31739008,-0.47277647,0.7487019,0.21298799,0.099999994
3827,0.51025635,-0.021940714,-0.0028352886,0.10227626,-0.12767099,-0.5888412,0.60337025,-0.84609336,0.062499993
3828,0.5202123,-0.27798048,-0.11873941,-0.101307414,-0.20089652,0.016434811,0.00095564127,-0.2906674,0.071428575
3829,0.73024255,-0.31023008,-0.2958067,-0.112750344,-0.3866688,-0.3165873,0.28845626,-0.6624002,0.052631572
3830,0.5144391,0.03710585,-0.0072732717,-0.11076943,-0.11876382,-0.20969343,0.46900016,-0.37437776,0.071428575
3832,0.82429683,-0.09320748,0.21021077,-0.14957455,0.045720354,-0.64162534,0.4648658,-0.2190891,0.04545455
3833,1.1426057,-0.083302796,-0.22314651,-0.119303115,-0.8777721,-0.4386903,1.1503611,-0.68514854,0.11111111
3834,0.6540574,-0.06793454,0.11025368,-0.021718629,-0.25701195,-0.16646484,0.38956362,-0.1794826,0.09090909
3835,0.56455785,-0.05198532,-0.20438455,-0.015550695,-0.6512884,0.18847749,0.5781146,-0.3223677,0.08333334
3836,0.3911471,-0.1153779,-0.05599971,0.045917504,-0.26042062,0.07795518,0.16580926,-0.3008315,0.04761905
3837,0.3715444,0.030934013,-0.5796449,-0.16198733,-0.50856686,0.12938285,0.48932803,-0.712723,0.06666667
3838,0.46699718,-0.24653603,-0.06709804,0.32885084,-0.625878,-0.020904697,0.28981543,-0.5013177,0.083333336
3839,0.47025296,-0.050668817,-0.09102522,0.14398763,-0.45014405,-0.03713602,0.48570514,-0.5303062,0.083333336
3840,0.5300648,0.19802631,-0.1156874,-0.03156521,-0.5781052,0.1063022,1.0120183,-0.69821596,0.083333336
3841,0.20099401,-0.10411939,-0.45014983,0.2170735,-0.76009065,0.3091545,0.5036471,-1.1298798,0.058823537
3842,0.6968826,-0.22150527,0.18313763,0.20451692,-0.41959858,-0.27274665,0.38315767,-0.26172897,0.09090908
3843,0.42388907,0.029095199,-0.05900559,0.119262084,-0.15446497,-0.43138623,0.47565556,-0.7236306,0.055555552
3845,0.51714873,-0.11944422,0.24719986,-0.01629258,0.0014047921,-0.12590797,0.007462494,0.3206679,0.058823522
3846,0.3165532,-0.12147324,0.24607936,0.26280317,-0.23952089,0.025567062,0.1964253,-0.09020309,0.05263158
3847,-0.23070368,0.10923597,-0.06668994,-0.09848989,0.21240547,0.60566866,-0.13505271,-0.36061296,0.11111111
3849,0.6921188,-0.13041407,0.028896406,-0.09403434,-0.31255364,-0.10601714,0.31467533,0.04725509,0.055555556
3850,0.77271336,-0.30227804,-0.15169911,-0.12722158,-0.2993828,-0.34494254,0.16479434,-0.21502836,0.05882353
3851,0.19265434,-0.13905047,0.43599463,0.4685368,-0.57003045,0.5852808,0.22493578,0.13964762,0.07692308
3852,-0.1983062,-0.099762246,0.19437459,0.45372748,-0.46595556,0.92047966,0.028011888,-0.26375732,0.11111113
3853,0.18784568,-0.10582355,0.03955912,0.22908431,-0.40941477,0.32395488,0.214646,-0.30820036,0.05263158
3854,-0.14625794,-0.25325224,0.49909788,0.5731627,-0.21161078,0.57774794,-0.2999777,-0.029139597,0.11111111
3856,0.5821961,-0.21116312,-3.4093857e-05,0.01634828,-0.3773048,0.037776336,0.19340597,-0.0036619417,0.08333334
3857,0.7134689,-0.34101802,-0.3500458,-0.14114848,-0.5103908,-0.07813102,0.19454204,-0.4819009,0.055555556
3858,0.14969814,0.023159169,-0.04573834,0.08501428,-0.34926957,0.4629319,0.32856947,-0.30850527,0.08333333
3860,-0.043967783,0.032706216,0.019207485,0.28011477,-0.060359344,0.072777554,0.24134268,-0.98041373,0.071428575
3861,0.6803333,-0.11910936,0.16179132,-0.04700864,-0.10759549,-0.32016003,0.30701178,-0.063853025,0.045454543
3862,0.9081927,-0.66310585,0.28542662,0.12477644,-0.16888086,-0.5361495,-0.2760007,0.06697907,0.0625
3863,0.33839044,-0.109020546,0.6197216,0.09399424,0.28913182,0.01564318,-0.19826117,0.55647194,0.071428575
3864,0.99916136,-0.28973705,0.26571256,0.10476446,-0.43328995,-0.5858606,0.4711843,0.028230943,0.076923065
3865,0.540769,-0.23448482,0.1200324,-0.0012274012,0.055223502,-0.39210868,-0.032097504,-0.11256187,0.05
3866,0.5013569,-0.17049846,0.17710105,0.37963423,-0.3632642,-0.30130136,0.38771683,-0.4014184,0.099999994
3867,0.58841467,-0.2690619,0.2152647,0.14092475,-0.27441382,-0.12632495,0.22904573,-0.16246885,0.09090909
3868,0.67139333,-0.26921493,0.018163867,0.064523645,-0.3703966,-0.22496602,0.28287798,-0.24934982,0.090909086
3869,0.51347625,-0.39772728,-0.16563486,0.06767803,-0.37345415,-0.056217924,-0.04214897,-0.37634003,0.06250001
3870,0.23694277,-0.46132118,0.15587755,0.48418653,-0.38193136,0.08551804,-0.15970357,-0.46292362,0.09090909
3871,0.89987314,-0.34966874,-0.3101921,-0.43954045,-0.3264408,-0.037672907,-0.031659603,0.22609606,0.125
3872,0.76722425,-0.24242435,0.11677818,-0.109716095,0.06645853,-0.60719275,0.10958056,-0.14536093,0.055555556
3873,0.14667207,0.07830486,0.13453361,0.027458012,-0.10389997,0.3656589,0.12947628,0.15183128,0.0909091
3905,-0.33179232,0.29458004,-0.13748081,0.03066983,-0.03151241,0.7386535,0.20693521,-0.4087722,0.055555556
3907,-0.16660443,0.113357544,-0.055357665,-0.23072997,0.42587477,0.57367766,-0.35560268,0.0049391575,0.071428575
3908,-0.25939015,0.15248743,0.55392414,-0.011980288,0.79831547,0.3588154,-0.50056034,0.3207204,0.05882353
3909,0.13539043,-0.01855825,0.08820234,-0.28518975,0.44506496,0.22664264,-0.41420186,0.2580247,0.07142857
3910,0.5845908,0.0067179045,0.04559707,-0.26831326,-0.122363284,0.06685336,0.37716872,-0.006763432,0.07692308
3911,1.1874416,-0.33090505,-0.30713975,-0.5588513,-0.17038412,-0.6355819,0.19109853,-0.055542532,0.1
3912,0.75590134,-0.35743305,0.064964205,-0.03161984,-0.24306066,-0.280373,0.02554603,0.052015435,0.076923065
3913,0.2864526,-0.3055562,-0.1724418,-0.07660953,-0.09618257,0.106019706,-0.24075142,-0.47368506,0.08333333
3928,-0.3162335,0.1869307,0.018911049,-0.25381413,0.46274465,0.77390295,-0.40500474,0.15380396,0.06666667
3929,-0.12792304,-0.12416983,0.26419055,0.2659303,0.30995113,0.16337329,-0.42180562,-0.17191485,0.11111111
3930,-0.25782084,-0.010427535,0.60156906,0.48696324,0.23261485,0.38879848,-0.23414323,0.001902666,0.052631587
3931,-0.3938787,0.50569665,0.14318722,-0.32112667,0.81234527,0.47902024,-0.074878916,0.037511855,0.124999985
3932,-0.6758759,0.16205812,-0.26808578,-0.013237514,0.17311902,1.1120292,-0.34212166,-0.5815717,0.06666668
3933,-0.35076898,-0.049837142,0.059854575,0.20426528,-0.3881104,1.3775427,-0.17578164,-0.17502138,0.1
3934,0.06522942,-0.24824949,0.4418816,0.3143223,0.1548463,0.15484822,-0.3703974,-0.015114788,0.06666666
3935,0.492079,0.0054491386,0.15684152,0.045289993,-0.20344038,-0.1943968,0.55099237,-0.43137625,0.07692308
3936,0.79664207,0.041165993,-0.020209834,-0.648895,0.013256922,0.11068334,0.22895591,0.56822425,0.11111111
3937,0.41070372,0.14781162,0.11154314,-0.4325242,0.570403,-0.25770736,-0.012124501,0.31005457,0.07692307
3938,0.8121128,-0.04018404,-0.13259645,-0.5398996,0.05608642,-0.2761606,0.21214955,0.17865631,0.050000004
3946,0.59388375,-0.04450017,0.44829535,0.044309184,0.17873013,-0.4590636,0.1949447,0.2778114,0.06666668
3947,0.49630788,-0.06446165,0.45622522,-0.18347445,0.38259658,-0.08285193,-0.17099707,0.60869086,0.07692308
3948,0.38989612,0.00258518,0.65303755,0.10285943,0.015761435,0.24977477,0.1955968,0.49240744,0.058823522
3949,0.6377472,-0.05826689,0.6398214,0.09143847,0.19378594,-0.49012762,0.26356667,0.23360863,0.083333336
3953,-0.43872368,0.42567253,0.19255334,0.055994447,0.62487215,0.21016847,0.077533975,-0.47350165,0.07142857
3954,0.2934859,-0.26031134,0.34062445,0.26716313,-0.07449612,0.09012107,-0.19908717,0.19435674,0.0909091
