region_id,resource,fold,train_end,n_train,rmse,mape
IND|karnataka,carbon,1,2023-12-01,60,87.261774352642,18.10788487045924
IND|kerala,carbon,0,2022-12-01,48,2.224032928363179,6.219915507966578
IND|kerala,carbon,1,2023-12-01,60,2.1749137964718472,6.4885665512306385
IND|maharashtra,carbon,0,2022-12-01,48,25.407123900950108,3.295600706008819
IND|maharashtra,carbon,1,2023-12-01,60,22.21444643364164,2.834864610561585
IND|odisha,carbon,0,2022-12-01,48,31.835384852723557,4.048226538797311
IND|odisha,carbon,1,2023-12-01,60,26.56777474557018,3.014664519518466
IND|rajasthan,carbon,0,2022-12-01,48,62.00897035396234,13.139017876181875
IND|rajasthan,carbon,1,2023-12-01,60,23.67904200264632,4.063861909926637
IND|tamil nadu,carbon,0,2022-12-01,48,55.756519022993416,10.389970873054368
IND|tamil nadu,carbon,1,2023-12-01,60,68.84344260770509,12.096395455924796
IND|telangana,carbon,0,2022-12-01,48,46.71544373817783,6.337343718461795
IND|telangana,carbon,1,2023-12-01,60,61.30822167469706,8.53512796963145
IND|uttar pradesh,carbon,0,2022-12-01,48,12.577976557983895,1.5138415584775669
IND|uttar pradesh,carbon,1,2023-12-01,60,9.577445149044337,1.081187295609503
IND|west bengal,carbon,0,2022-12-01,48,10.78154492906752,1.2159161092418138
IND|west bengal,carbon,1,2023-12-01,60,9.150197711421946,0.9058260102829208
IRL,carbon,0,2013-12-01,48,49.34227111551969,8.688258043367048
IRL,carbon,1,2014-12-01,60,52.937512691814135,8.935629621803297
IRL,carbon,2,2015-12-01,72,40.62212183657417,7.028713199051223
IRL,carbon,3,2016-12-01,84,63.97548103625497,13.62711382546461
IRL,carbon,4,2017-12-01,96,103.8051647810935,24.738178761068617
IRL,carbon,5,2018-12-01,108,41.226407615739255,9.331409859190028
IRL,carbon,6,2019-12-01,120,47.824000786846334,13.940735348673128
IRL,carbon,7,2020-12-01,132,96.99116470781617,20.905870624901432
IRL,carbon,8,2021-12-01,144,59.40255658019,14.973967710731431
IRL,carbon,9,2022-12-01,156,62.1169873219427,19.427399416744304
IRL,carbon,10,2023-12-01,168,53.23240810448624,16.188078331067533
IRL,carbon,11,2024-12-01,180,52.91825405366165,17.242361865496438
ITA,carbon,0,2019-12-01,48,44.03367011461331,10.885714448630795
ITA,carbon,1,2020-12-01,60,41.220173856444575,10.300656592296157
ITA,carbon,2,2021-12-01,72,33.506049010580256,7.179006678004872
ITA,carbon,3,2022-12-01,84,55.81646251205572,16.287475557276636
ITA,carbon,4,2023-12-01,96,80.36195930263473,25.593067977937995
ITA,carbon,5,2024-12-01,108,51.85682155094589,15.43283022025057
LTU,carbon,0,2018-12-01,48,41.1057993454025,25.61785675545088
LTU,carbon,1,2019-12-01,60,86.50574830894953,27.14621869507435
LTU,carbon,2,2020-12-01,72,40.74978103233034,17.587297916520495
LTU,carbon,3,2021-12-01,84,71.97133535003094,63.42796689658382
LTU,carbon,4,2022-12-01,96,44.62696481505085,30.53823819956888
LTU,carbon,5,2023-12-01,108,25.687925069037476,15.15888666551453
LTU,carbon,6,2024-12-01,120,44.67641771372438,21.4952368884968
LUX,carbon,0,2021-12-01,48,55.07254752201286,33.32354014607026
LUX,carbon,1,2022-12-01,60,96.26617320355442,67.10672040373609
LUX,carbon,2,2023-12-01,72,51.87710494165363,49.36425043074803
LUX,carbon,3,2024-12-01,84,49.10525030408414,34.637051478195104
LVA,carbon,0,2018-12-01,48,64.77915439095298,19.65054046301612
LVA,carbon,1,2019-12-01,60,60.61671922227223,24.44632157640658
LVA,carbon,2,2020-12-01,72,65.78643379392851,30.973064615163498
LVA,carbon,3,2021-12-01,84,126.8460551958488,137.82607532058185
LVA,carbon,4,2022-12-01,96,107.1691306097668,127.1608501448882
LVA,carbon,5,2023-12-01,108,54.76562239751213,51.50061241198925
LVA,carbon,6,2024-12-01,120,55.090209212448116,38.81274285009837
MKD,carbon,0,2020-12-01,48,104.53950949948823,16.598167813907672
MKD,carbon,1,2021-12-01,60,61.523139638523645,6.583297197555608
MKD,carbon,2,2022-12-01,72,75.33385429223064,12.228519317758861
MKD,carbon,3,2023-12-01,84,80.40740459296433,12.508716955761551
MLT,carbon,0,2022-12-01,48,79.06864617942648,14.929492482909055
MLT,carbon,1,2023-12-01,60,27.710301204606097,4.6441233043226084
MLT,carbon,2,2024-12-01,72,24.773714227153494,4.197843221183662
NLD,carbon,0,2018-12-01,48,66.95621292672412,14.102535282253628
NLD,carbon,1,2019-12-01,60,64.09499497588281,17.174277716156087
NLD,carbon,2,2020-12-01,72,34.91371721405672,7.722237315726074
NLD,carbon,3,2021-12-01,84,45.800801228148266,12.473835455701252
NLD,carbon,4,2022-12-01,96,83.99546914372966,30.799685095575818
NLD,carbon,5,2023-12-01,108,49.19907493927658,17.319396435428434
NLD,carbon,6,2024-12-01,120,63.55285459852961,23.203434682966066
NOR,carbon,0,2018-12-01,48,2.51946865308728,6.37360432521788
NOR,carbon,1,2019-12-01,60,5.5123086526469285,14.714218001823149
NOR,carbon,2,2020-12-01,72,7.07128829789762,26.909111202101734
NOR,carbon,3,2021-12-01,84,3.667334516447823,9.769441057383755
NOR,carbon,4,2022-12-01,96,1.4398066888809289,3.782494374697973
NOR,carbon,5,2023-12-01,108,2.574596112762688,7.595662558584563
NOR,carbon,6,2024-12-01,120,1.3446837932807785,3.957215623116951
POL,carbon,0,2018-12-01,48,49.46558258604555,4.994612032561449
POL,carbon,1,2019-12-01,60,66.28301541410576,7.461947963756596
POL,carbon,2,2020-12-01,72,22.170059604466893,2.3690723497849597
POL,carbon,3,2021-12-01,84,46.355066198377536,4.862265675910784
POL,carbon,4,2022-12-01,96,96.01632773317439,13.187452605827415
POL,carbon,5,2023-12-01,108,31.147052140874926,3.938859034977551
POL,carbon,6,2024-12-01,120,59.12933355383787,8.059151620037564
PRT,carbon,0,2018-12-01,48,111.26005369098004,36.73847150212229
PRT,carbon,1,2019-12-01,60,154.59208211517625,69.04787084911055
PRT,carbon,2,2020-12-01,72,114.36750461557226,59.586310532366895
PRT,carbon,3,2021-12-01,84,40.93159703669726,16.168077363785496
PRT,carbon,4,2022-12-01,96,85.15827817498985,59.22904298121997
PRT,carbon,5,2023-12-01,108,84.81527323102874,93.63907416460603
PRT,carbon,6,2024-12-01,120,40.34359675349698,26.135161819157602
ROU,carbon,0,2018-12-01,48,47.93579629101565,11.038337267685659
ROU,carbon,1,2019-12-01,60,90.12462468177449,29.30137850873399
ROU,carbon,2,2020-12-01,72,49.69411897896782,13.827382746144437
ROU,carbon,3,2021-12-01,84,23.799651146077487,5.969364331842637
ROU,carbon,4,2022-12-01,96,69.02488726991425,25.055923931048223
ROU,carbon,5,2023-12-01,108,53.31031094455349,17.882085888377837
ROU,carbon,6,2024-12-01,120,35.37887171681842,10.619665775592626
SRB,carbon,0,2020-12-01,48,92.17873662426818,11.607280300562985
SRB,carbon,1,2021-12-01,60,77.95775052842815,9.283720105968598
SRB,carbon,2,2022-12-01,72,120.33726179457747,16.80781685616384
SRB,carbon,3,2023-12-01,84,66.63575117690802,8.701591332087272
SRB,carbon,4,2024-12-01,96,67.87602236977673,7.6702621129442745
SVK,carbon,0,2018-12-01,48,47.34616676307902,27.363194245739113
SVK,carbon,1,2019-12-01,60,44.04355388448555,27.363693397126838
SVK,carbon,2,2020-12-01,72,33.085830646404524,17.892947897579685
SVK,carbon,3,2021-12-01,84,35.576930253704106,23.248557123314697
SVK,carbon,4,2022-12-01,96,37.761508064539235,32.44885314510076
SVK,carbon,5,2023-12-01,108,31.75439733250577,26.0073493462696
SVK,carbon,6,2024-12-01,120,15.6826440903734,13.812165954727543
SVN,carbon,0,2019-12-01,48,60.59064017296763,19.531567149949932
SVN,carbon,1,2020-12-01,60,96.06996703340116,33.407460475084896
SVN,carbon,2,2021-12-01,72,84.55378070446076,37.10109443655449
SVN,carbon,3,2022-12-01,84,86.79485576112992,40.39150100417471
SVN,carbon,4,2023-12-01,96,84.95996015976952,44.06143254335077
SVN,carbon,5,2024-12-01,108,162.8407226843376,248.11010591529435
SWE,carbon,0,2018-12-01,48,2.4237239912866495,7.654522775769511
SWE,carbon,1,2019-12-01,60,2.807006558476314,10.55041165422177
SWE,carbon,2,2020-12-01,72,3.5920560876388317,11.08247324164816
SWE,carbon,3,2021-12-01,84,1.838604723249287,5.309936707634085
SWE,carbon,4,2022-12-01,96,2.1003516354676415,7.2701361003568294
SWE,carbon,5,2023-12-01,108,3.105127918353525,10.258455395344875
SWE,carbon,6,2024-12-01,120,2.7595906307886,9.502119815679789
TUR,carbon,0,2021-12-01,48,63.71686196094159,12.16060941363591
TUR,carbon,1,2022-12-01,60,43.963953389102265,7.019920769157715
TUR,carbon,2,2023-12-01,72,40.985847089810704,6.9829026961782965
TUR,carbon,3,2024-12-01,84,19.97706629065045,3.675648046878127
USA|alabama,carbon,0,2004-12-01,48,24.236809003446698,3.2378758499959566
USA|alabama,carbon,1,2005-12-01,60,34.296464034487016,5.0442860148372235
USA|alabama,carbon,2,2006-12-01,72,33.532234393429775,4.20349796557518
USA|alabama,carbon,3,2007-12-01,84,30.189439210090416,4.557829265018942
USA|alabama,carbon,4,2008-12-01,96,86.93416623590254,19.066222965971427
USA|alabama,carbon,5,2009-12-01,108,94.78868344387307,18.97788773941075
USA|alabama,carbon,6,2010-12-01,120,43.70193407564175,7.908879455930569
USA|alabama,carbon,7,2011-12-01,132,44.99773997934303,8.131807785551892
USA|alabama,carbon,8,2012-12-01,144,35.24410262154072,7.064078131316934
USA|alabama,carbon,9,2013-12-01,156,22.35625803458682,4.01193297533525
USA|alabama,carbon,10,2014-12-01,168,34.04102988154232,6.5665081245099
USA|alabama,carbon,11,2015-12-01,180,41.790200848230675,9.079389059687959
USA|alabama,carbon,12,2016-12-01,192,38.48948043583369,9.285656620609366
USA|alabama,carbon,13,2017-12-01,204,21.838059540497557,4.424377165272287
USA|alabama,carbon,14,2018-12-01,216,39.74985653607947,10.037340677896848
USA|alabama,carbon,15,2019-12-01,228,52.08453672386706,13.416949659909058
USA|alabama,carbon,16,2020-12-01,240,18.71863733220302,4.563070068925002
USA|alabama,carbon,17,2021-12-01,252,19.44183297435101,4.100601980826211
USA|alabama,carbon,18,2022-12-01,264,37.23909182764944,10.012535884396973
USA|alabama,carbon,19,2023-12-01,276,19.06689811915572,4.2591061846817055
USA|alabama,carbon,20,2024-12-01,288,10.672429471477232,2.3076449307650337
USA|arizona,carbon,0,2004-12-01,48,40.011176713518694,7.09693861644974
USA|arizona,carbon,1,2005-12-01,60,38.0254793421755,6.272992649694749
USA|arizona,carbon,2,2006-12-01,72,29.896634668507758,5.771864948699234
USA|arizona,carbon,3,2007-12-01,84,19.431271858690344,3.46383705572683
USA|arizona,carbon,4,2008-12-01,96,32.99735333645761,6.304308987278834
USA|arizona,carbon,5,2009-12-01,108,12.352494433199109,2.2371522440239433
USA|arizona,carbon,6,2010-12-01,120,28.809930360762603,5.483730920878408
USA|arizona,carbon,7,2011-12-01,132,19.64190987690696,4.050368244912381
USA|arizona,carbon,8,2012-12-01,144,22.878545783908073,3.7270056667406792
USA|arizona,carbon,9,2013-12-01,156,23.163116076498785,4.463814156866501
USA|arizona,carbon,10,2014-12-01,168,36.031756849920164,7.818539968235684
USA|arizona,carbon,11,2015-12-01,180,43.95337177776611,9.820945412688726
USA|arizona,carbon,12,2016-12-01,192,25.86095523890319,5.524812477273791
USA|arizona,carbon,13,2017-12-01,204,29.42540654448753,6.204241721424557
USA|arizona,carbon,14,2018-12-01,216,24.52699707709426,5.8689103026247516
USA|arizona,carbon,15,2019-12-01,228,46.94455019038316,12.63548837926288
USA|arizona,carbon,16,2020-12-01,240,29.49661120605129,7.706380283689139
USA|arizona,carbon,17,2021-12-01,252,26.067091769514963,7.135792556873027
USA|arizona,carbon,18,2022-12-01,264,21.04160071006797,5.490484996433268
USA|arizona,carbon,19,2023-12-01,276,22.980127506435966,6.242591252234937
USA|arizona,carbon,20,2024-12-01,288,35.24966632687489,11.627489587077056
USA|arkansas,carbon,0,2004-12-01,48,38.90249001292041,5.58941516713879
USA|arkansas,carbon,1,2005-12-01,60,39.95548087959398,6.488848721232839
USA|arkansas,carbon,2,2006-12-01,72,24.68054377129839,4.760616934594896
USA|arkansas,carbon,3,2007-12-01,84,36.99504101087645,6.28557739332393
USA|arkansas,carbon,4,2008-12-01,96,36.85318391784534,6.123010888403205
USA|arkansas,carbon,5,2009-12-01,108,33.72479386442295,5.714887521304135
USA|arkansas,carbon,6,2010-12-01,120,46.18226636596669,7.680663667895369
USA|arkansas,carbon,7,2011-12-01,132,38.90859409882333,6.465929704959923
USA|arkansas,carbon,8,2012-12-01,144,82.38478409446424,11.607928225970149
USA|arkansas,carbon,9,2013-12-01,156,45.17485701160229,7.026189159377755
USA|arkansas,carbon,10,2014-12-01,168,83.18909624497155,16.365630661161124
USA|arkansas,carbon,11,2015-12-01,180,78.04420779317843,13.410709286526421
USA|arkansas,carbon,12,2016-12-01,192,46.70996503498435,7.518863588340062
USA|arkansas,carbon,13,2017-12-01,204,49.57459513508292,8.129495808444668
USA|arkansas,carbon,14,2018-12-01,216,65.97283447989732,11.350681734419505
USA|arkansas,carbon,15,2019-12-01,228,95.37562070380976,22.852641028101395
USA|arkansas,carbon,16,2020-12-01,240,50.44265982676881,9.943316445118185
USA|arkansas,carbon,17,2021-12-01,252,54.53437770239592,9.569318697465356
USA|arkansas,carbon,18,2022-12-01,264,55.68887105638141,11.91859857519332
USA|arkansas,carbon,19,2023-12-01,276,58.92835313921885,12.353573452405781
USA|arkansas,carbon,20,2024-12-01,288,50.53607479409753,10.327663724326746
USA|california,carbon,0,2004-12-01,48,28.468632274486193,8.328255449412957
USA|california,carbon,1,2005-12-01,60,30.374686628397722,11.048235751961535
USA|california,carbon,2,2006-12-01,72,33.64352915732829,8.960777307928014
USA|california,carbon,3,2007-12-01,84,45.70951521697316,12.257753557331935
USA|california,carbon,4,2008-12-01,96,23.618874270972686,7.146337993424832
USA|california,carbon,5,2009-12-01,108,21.16889690564758,6.691526511841649
USA|california,carbon,6,2010-12-01,120,56.78388511513976,20.14614870904933
USA|california,carbon,7,2011-12-01,132,51.0465954978373,14.89434324967481
USA|california,carbon,8,2012-12-01,144,27.71446715708415,6.83032732706448
USA|california,carbon,9,2013-12-01,156,14.204480765583718,3.1982561828099088
USA|california,carbon,10,2014-12-01,168,12.852125852783706,3.1876830414488335
USA|california,carbon,11,2015-12-01,180,38.10953157601695,14.428933797232855
USA|california,carbon,12,2016-12-01,192,56.96745226766214,24.017297349752738
USA|california,carbon,13,2017-12-01,204,58.896658157868906,21.450340318635565
USA|california,carbon,14,2018-12-01,216,48.69541588448703,19.908144677101568
USA|california,carbon,15,2019-12-01,228,43.85193057812616,17.508638271728852
USA|california,carbon,16,2020-12-01,240,34.83913906382962,12.915509321443016
USA|california,carbon,17,2021-12-01,252,25.700199444158997,9.47139246257827
USA|california,carbon,18,2022-12-01,264,31.598271713491453,14.917796872495273
USA|california,carbon,19,2023-12-01,276,53.679321459343534,26.739679954203368
USA|california,carbon,20,2024-12-01,288,14.522151067684826,7.81399227069776
USA|colorado,carbon,0,2004-12-01,48,25.776731678601095,3.4819436175909524
USA|colorado,carbon,1,2005-12-01,60,12.339837115970697,1.263352092704612
USA|colorado,carbon,2,2006-12-01,72,26.012435068792147,2.840790972077793
USA|colorado,carbon,3,2007-12-01,84,18.21225466158335,2.219182709162035
USA|colorado,carbon,4,2008-12-01,96,23.991264121676444,3.025055298053682
USA|colorado,carbon,5,2009-12-01,108,22.70261894215679,3.016362294007367
USA|colorado,carbon,6,2010-12-01,120,37.016767473557124,4.753228958775701
USA|colorado,carbon,7,2011-12-01,132,16.87634348937123,2.1936954670926196
USA|colorado,carbon,8,2012-12-01,144,28.02790639167565,4.197699108561389
USA|colorado,carbon,9,2013-12-01,156,43.810813000616875,6.619290177518793
USA|colorado,carbon,10,2014-12-01,168,22.33543413823669,2.945023026787483
USA|colorado,carbon,11,2015-12-01,180,48.664312494835585,7.459684157811282
USA|colorado,carbon,12,2016-12-01,192,29.45627833496894,4.169186240742757
USA|colorado,carbon,13,2017-12-01,204,33.34793688895914,4.651243021710596
USA|colorado,carbon,14,2018-12-01,216,31.660732591898498,5.068441292105075
USA|colorado,carbon,15,2019-12-01,228,64.91846541059391,13.257807095063127
USA|colorado,carbon,16,2020-12-01,240,100.92102697092037,20.637658317726924
USA|colorado,carbon,17,2021-12-01,252,48.339526773409695,9.302669437101844
USA|colorado,carbon,18,2022-12-01,264,37.63283547729375,7.262118435315785
USA|colorado,carbon,19,2023-12-01,276,63.53859182744004,14.761180234390578
USA|colorado,carbon,20,2024-12-01,288,38.37204380616462,9.806673009916883
USA|connecticut,carbon,0,2004-12-01,48,50.39078362249848,11.046345843738631
USA|connecticut,carbon,1,2005-12-01,60,23.123040369724563,6.621527086174065
USA|connecticut,carbon,2,2006-12-01,72,37.592933855479245,10.04197842451572
USA|connecticut,carbon,3,2007-12-01,84,32.0227971461875,9.782114881405223
USA|connecticut,carbon,4,2008-12-01,96,60.002390028035855,21.982021491979417
USA|connecticut,carbon,5,2009-12-01,108,40.183153929450846,12.945509990996662
USA|connecticut,carbon,6,2010-12-01,120,42.29076288211847,14.394409548518796
USA|connecticut,carbon,7,2011-12-01,132,38.83369041765312,13.923138948027011
USA|connecticut,carbon,8,2012-12-01,144,29.738428195188977,9.493393791177956
USA|connecticut,carbon,9,2013-12-01,156,22.488524707546603,6.806492276609864
USA|connecticut,carbon,10,2014-12-01,168,26.115516922113255,8.492119840933105
USA|connecticut,carbon,11,2015-12-01,180,25.76564089327296,7.633400015906054
USA|connecticut,carbon,12,2016-12-01,192,34.011021810270684,11.994644984190064
USA|connecticut,carbon,13,2017-12-01,204,30.579540471446506,9.293423385645962
USA|connecticut,carbon,14,2018-12-01,216,28.80422807986441,8.370948931992332
USA|connecticut,carbon,15,2019-12-01,228,27.35729475829043,6.9047974395010785
USA|connecticut,carbon,16,2020-12-01,240,19.969554471732035,5.8366294645250205
USA|connecticut,carbon,17,2021-12-01,252,20.882613504775456,5.285443240616568
USA|connecticut,carbon,18,2022-12-01,264,53.42054785977333,7.335349765918041
USA|connecticut,carbon,19,2023-12-01,276,28.574361063855637,8.650251712364309
USA|connecticut,carbon,20,2024-12-01,288,11.931709511955223,3.5795350265418713
USA|delaware,carbon,0,2004-12-01,48,24.52125943850654,2.6928555870085984
USA|delaware,carbon,1,2005-12-01,60,32.43612489951329,3.7272976489458793
USA|delaware,carbon,2,2006-12-01,72,23.210315088371466,2.658507100681983
USA|delaware,carbon,3,2007-12-01,84,31.014736994014115,4.104993211313764
USA|delaware,carbon,4,2008-12-01,96,61.130415593502946,7.482149808148564
USA|delaware,carbon,5,2009-12-01,108,109.68532986735491,16.1966319393467
USA|delaware,carbon,6,2010-12-01,120,54.454756263749125,6.577505061282116
USA|delaware,carbon,7,2011-12-01,132,69.44416185365881,10.605963173006268
USA|delaware,carbon,8,2012-12-01,144,16.7447527423769,2.672750935217609
USA|delaware,carbon,9,2013-12-01,156,48.938441466457114,8.304506792095236
USA|delaware,carbon,10,2014-12-01,168,48.9419248094363,8.480315936066425
USA|delaware,carbon,11,2015-12-01,180,37.59496720640153,6.94925697698932
USA|delaware,carbon,12,2016-12-01,192,23.186913671308567,4.222329673899525
USA|delaware,carbon,13,2017-12-01,204,37.60154405734959,6.225217980986045
USA|delaware,carbon,14,2018-12-01,216,34.23311287523626,6.473678328520601
USA|delaware,carbon,15,2019-12-01,228,27.78431469941617,5.294858203463837
USA|delaware,carbon,16,2020-12-01,240,34.17850677788788,5.18763403174179
USA|delaware,carbon,17,2021-12-01,252,29.991856144352493,5.327229079653383
USA|delaware,carbon,18,2022-12-01,264,39.52675899625603,8.327767488584932
USA|delaware,carbon,19,2023-12-01,276,23.176278662070445,4.569244573852757
USA|delaware,carbon,20,2024-12-01,288,49.25642196629132,8.103239011316411
USA|florida,carbon,0,2004-12-01,48,18.388728062489886,2.409736593637868
USA|florida,carbon,1,2005-12-01,60,18.7869702035583,3.1277958336846394
USA|florida,carbon,2,2006-12-01,72,13.707008271615909,2.213583078955479
USA|florida,carbon,3,2007-12-01,84,24.824367273973717,4.4166747345594315
USA|florida,carbon,4,2008-12-01,96,28.164904706070015,5.08710006088452
USA|florida,carbon,5,2009-12-01,108,19.63215798925116,3.1168261663391426
USA|florida,carbon,6,2010-12-01,120,14.492414279433712,2.2713352154367037
USA|florida,carbon,7,2011-12-01,132,13.21837215572853,1.9601913639062691
USA|florida,carbon,8,2012-12-01,144,21.05388214253043,3.9549364071936814
USA|florida,carbon,9,2013-12-01,156,9.267174402731754,1.5143526028101872
USA|florida,carbon,10,2014-12-01,168,20.877554989792863,3.694514063795972
USA|florida,carbon,11,2015-12-01,180,20.523698401207785,3.7852707259658223
USA|florida,carbon,12,2016-12-01,192,17.215545759521895,2.887913912368913
USA|florida,carbon,13,2017-12-01,204,20.47560532436949,3.729881606134912
USA|florida,carbon,14,2018-12-01,216,23.3173889114525,4.3657550521184225
USA|florida,carbon,15,2019-12-01,228,17.130918183759412,3.3612695270421025
USA|florida,carbon,16,2020-12-01,240,12.545907189868734,2.1629330129110516
USA|florida,carbon,17,2021-12-01,252,9.878689785671567,2.0110438928887504
USA|florida,carbon,18,2022-12-01,264,12.922165265145972,2.640903157756354
USA|florida,carbon,19,2023-12-01,276,19.68187375856187,3.720775650728946
USA|florida,carbon,20,2024-12-01,288,19.211312013912373,3.906935446610691
USA|georgia,carbon,0,2004-12-01,48,22.74717686518033,3.3934237224612
USA|georgia,carbon,1,2005-12-01,60,25.800792581864197,3.6771479615523885
USA|georgia,carbon,2,2006-12-01,72,24.556667243885645,2.895672874023202
USA|georgia,carbon,3,2007-12-01,84,23.663735712193276,3.4679126281146786
USA|georgia,carbon,4,2008-12-01,96,43.68977454991365,7.09715700795792
USA|georgia,carbon,5,2009-12-01,108,30.048460453153947,4.120186850379774
USA|georgia,carbon,6,2010-12-01,120,41.89958692625363,6.629788502424845
USA|georgia,carbon,7,2011-12-01,132,44.14490192612843,8.982050996257241
USA|georgia,carbon,8,2012-12-01,144,27.88586356536075,4.925370559796324
USA|georgia,carbon,9,2013-12-01,156,40.62568500825608,7.489749793511223
USA|georgia,carbon,10,2014-12-01,168,45.43648185296172,8.800605984210371
USA|georgia,carbon,11,2015-12-01,180,35.65616205457798,7.333447369198133
USA|georgia,carbon,12,2016-12-01,192,27.435445446949064,5.191647601517714
USA|georgia,carbon,13,2017-12-01,204,40.50376324920217,7.871017747998164
USA|georgia,carbon,14,2018-12-01,216,43.35247991036318,9.646161897796878
USA|georgia,carbon,15,2019-12-01,228,60.51258877658595,15.64567956343606
USA|georgia,carbon,16,2020-12-01,240,49.913790574094165,13.41847088234735
USA|georgia,carbon,17,2021-12-01,252,21.190993225313925,4.688148124769786
USA|georgia,carbon,18,2022-12-01,264,28.768990802883224,7.740559779232909
USA|georgia,carbon,19,2023-12-01,276,39.6663166603461,10.49839807656111
USA|georgia,carbon,20,2024-12-01,288,21.42376291627493,5.991934725235373
USA|idaho,carbon,0,2004-12-01,48,43.98952508678736,38.77573507632816
USA|idaho,carbon,1,2005-12-01,60,45.20264395561318,54.220946816824686
USA|idaho,carbon,2,2006-12-01,72,29.727875093574042,21.84397741080272
USA|idaho,carbon,3,2007-12-01,84,38.61999507124396,27.802382332109065
USA|idaho,carbon,4,2008-12-01,96,24.81656288605803,25.103732794040074
USA|idaho,carbon,5,2009-12-01,108,34.53880914981609,24.840136571372824
USA|idaho,carbon,6,2010-12-01,120,49.650214884546244,71.53726127291556
USA|idaho,carbon,7,2011-12-01,132,56.30043336263035,69.34749395459386
USA|idaho,carbon,8,2012-12-01,144,59.47606701596492,31.289590936486018
USA|idaho,carbon,9,2013-12-01,156,24.791819072165612,23.270340776513223
USA|idaho,carbon,10,2014-12-01,168,43.500034060746046,29.933899576668537
USA|idaho,carbon,11,2015-12-01,180,56.63584153665797,28.46346880644846
USA|idaho,carbon,12,2016-12-01,192,34.231956937348976,37.67726118360966
USA|idaho,carbon,13,2017-12-01,204,27.4014739962263,21.776768468347456
USA|idaho,carbon,14,2018-12-01,216,26.04616444908715,16.336493652833322
USA|idaho,carbon,15,2019-12-01,228,31.993851632196527,21.06491286429098
USA|idaho,carbon,16,2020-12-01,240,51.34443699034797,24.425386048614193
USA|idaho,carbon,17,2021-12-01,252,56.411100616976384,42.94633362020875
USA|idaho,carbon,18,2022-12-01,264,58.18348995458806,30.278145216334927
USA|idaho,carbon,19,2023-12-01,276,35.07165868180957,31.026225148963647
USA|idaho,carbon,20,2024-12-01,288,30.18580020999527,19.769829608925672
USA|illinois,carbon,0,2004-12-01,48,18.43057750104888,4.005968653710988
USA|illinois,carbon,1,2005-12-01,60,20.1274102220971,3.816440626397186
USA|illinois,carbon,2,2006-12-01,72,17.174162055563954,3.374705886443589
USA|illinois,carbon,3,2007-12-01,84,19.903281532807235,3.5314348971563208
USA|illinois,carbon,4,2008-12-01,96,20.640308749031416,3.765390885477291
USA|illinois,carbon,5,2009-12-01,108,28.05874331955441,5.815018083074886
USA|illinois,carbon,6,2010-12-01,120,25.829827613597928,5.60464391003917
USA|illinois,carbon,7,2011-12-01,132,43.585410842665574,10.749899506140832
USA|illinois,carbon,8,2012-12-01,144,21.46311017614179,4.293958868919257
USA|illinois,carbon,9,2013-12-01,156,19.793323001199393,4.653791951599845
USA|illinois,carbon,10,2014-12-01,168,50.20217385037418,12.020033543501711
USA|illinois,carbon,11,2015-12-01,180,41.95340103520931,13.087104994150803
USA|illinois,carbon,12,2016-12-01,192,18.00377709427325,4.748660441115964
USA|illinois,carbon,13,2017-12-01,204,27.39882597475437,7.206315237777029
USA|illinois,carbon,14,2018-12-01,216,38.69253546317088,11.958565603875996
USA|illinois,carbon,15,2019-12-01,228,78.1475191136349,34.7490046324806
USA|illinois,carbon,16,2020-12-01,240,55.67671787604691,16.724959243368705
USA|illinois,carbon,17,2021-12-01,252,32.51665305365608,12.018496206369404
USA|illinois,carbon,18,2022-12-01,264,44.1617215463488,20.482613999851832
USA|illinois,carbon,19,2023-12-01,276,38.470629724773495,17.78319830482182
USA|illinois,carbon,20,2024-12-01,288,31.738605936153704,12.70666501265004
USA|indiana,carbon,0,2004-12-01,48,5.707163452426527,0.6178476603380884
USA|indiana,carbon,1,2005-12-01,60,4.879087437210914,0.5084585912154985
USA|indiana,carbon,2,2006-12-01,72,3.7074331277876733,0.3282662030534814
USA|indiana,carbon,3,2007-12-01,84,4.5467604979966785,0.3891183840666012
USA|indiana,carbon,4,2008-12-01,96,13.371917951351861,1.6079222342156962
USA|indiana,carbon,5,2009-12-01,108,7.371192148547935,0.7838852736865236
USA|indiana,carbon,6,2010-12-01,120,14.694770982092283,1.6538304694213468
USA|indiana,carbon,7,2011-12-01,132,20.78079383561143,2.273897502975197
USA|indiana,carbon,8,2012-12-01,144,10.852725939945906,1.0710825057609885
USA|indiana,carbon,9,2013-12-01,156,15.73399697756809,1.6377722248758702
USA|indiana,carbon,10,2014-12-01,168,43.03921645683274,5.0527443394227625
USA|indiana,carbon,11,2015-12-01,180,28.583136511217756,3.4631139453489266
USA|indiana,carbon,12,2016-12-01,192,17.987049342937375,2.0318573032139158
USA|indiana,carbon,13,2017-12-01,204,16.525696606160576,1.9652989744534155
USA|indiana,carbon,14,2018-12-01,216,44.24334818931899,6.15688171693368
USA|indiana,carbon,15,2019-12-01,228,35.06345051968928,4.93389439596826
USA|indiana,carbon,16,2020-12-01,240,39.48578636630127,5.482657085907353
USA|indiana,carbon,17,2021-12-01,252,33.233866295501855,4.662805890766707
USA|indiana,carbon,18,2022-12-01,264,39.79929245750492,5.907079608714389
